venue_name,date,review
The Starry Plough,"Jul 4, 2013","The spicy fish sandwich is awesome! Plus, the bartender was nice, happy, friendly, and attentive. My experience here made me feel like I was actually in stereotypical Berkeley...and it was a good thing!"
The Starry Plough,"Jul 2, 2013","Really great music, really great vibes, really great burgers.Come on down to the Starry Plough.One of my favorite places around.  The Wednesday Night poetry slam is kind of lame when they start shushing people - but, overall, it's a fun time to be had by all.Try and negotiate a price if they're asking a cover for some of the better bands."
The Starry Plough,"May 29, 2013","Love the owners. Great vibe and music. kinda random, but in a great way."
The Starry Plough,"May 29, 2013","The response from Starry Plough is hilarious. The guy writing this seem to be the cook who jumped out of the kitchen and called the woman a 'Bitch' in ear of all surrounding tables including ours.  He cooked our food too and was wearing a white apron. When told to go away after pouncing in and swearing and yelling at the lady, he puffed up his chest and practically stomped his foot saying 'I'm the OWNER! I'm the OWNER!' He wasn't there, didn't know anything that was going on first hand yet was frothing at the mouth to support the weenie in the Jeff Campbell band's version of things and to play at power tripping. Any woman is entitled to push someone away who is inappropriately getting in her space as that asshole from the Jeff Campbell band was. She was sitting in HER seat minding her business when he harassed her while she was trying to listen to the guy on stage. He didn't like her asking him to shut up and she wasn't even the first one that had that night. The Jeff Campbell jerk had a totally different lady ask him to shut up earlier as he talked through the entirety of  Freedy's set and all the Jeff Campbell guy did is get up from his table and go chat more at the bar where the other lady eventually asked him to be quiet. The Jeff Campbell musician was an asshole to another musician as well as the people trying to listen and 100% provoked the situation with the second lady by hassling her at her table, and then was a big drama baby about it. Nobody was hurt and the jerk deserved to be pushed.  I gotta think he's embarrassed how this went down as both he and the bar look really bad. I gather even the cops laughed about being called. When I and other customers suggested this was not a big deal to this cook guy when he was threatening the lady sitting in her chair with cops he would not listen to us or any other patrons. The offended little Napoleon cook 'owner' was hell bent at that point on pulling his power trip to evict her. Many customers were appalled and one even got up and gave a speech to the crowd about how wrong it was before HE was threatened with being thrown out.  None of these people knew each other before but I've got to say, I feel like I made some friends. Its the old adage when good people stand up to a wrong and all that.  A long time customer of the bar  who was a local neighbor was also trying to intervene,  and told us that the real owner, this dude's father, was home in Walnut Creek that night and if he'd been at his bar none of this would have happened as the real owner was in the habit of habitually yelling out  'Quiet at the Bar' when necessary.  The local guy also mentioned that there had been some 'trouble' with the son being too big for his britches before. This bar is a nightmare of cacophony and only very loud bands should ever consider gigging there.  All these people were trying to help solve the problem that was becoming more and more apparent to everyone was the bad call of the bar in supporting the bad behavior of the Jeff Campbell guy. In any case, lets hope there is someone in charge over there soon who knows how to run a bar as this cook not only doesn't even know how to cook well but along with the guy from the Jeff Campbell band was the only one that night who was vulgar, rude and disrespectful and certainly didn't know how to defuse a ridiculous situation in an appropriate and professional manner - his ego appears to have  seriously gotten in the way. Maybe he has a future in Daddy promoting him to door man where he can have folks thrown out to his hearts content. There is a blow by blow account of this silly melee  being circulated to music fans by the guy who made the impromptu speech to the crowd that is the funniest thing I've read in awhile - neither The Starry Plough or the Jeff Campbell Band come off well and neither are making friends or fans from this night. Yelp could have been an opportunity for the Bar to save some face and apologize but instead they've stupidly doubled down."
The Starry Plough,"May 29, 2013","Starry Plough is definitely a one of a kind spot!  Great atmosphere, tasty food and wonderful staff! I don't go as often as I would like to but when I do my friends and I enjoy ourselves.  They always have great bands performing and definitely worth the small cover they charge. If you want to have a chill and awesome time in Berkeley this is the spot!!!!"
The Starry Plough,"May 29, 2013","Love this place.  I've been coming here for a few years now.  If you're in the area, stop by for a drink and some great food.  Good beers on tap, good prices, and there's usually entertainment, ranging from open mic to irish dancing to poetry slams.  Friendly staff and patrons, too!"
The Starry Plough,"May 29, 2013","I've been coming to the Starry Plough religiously for nearly 4 years. I come for the ceili dance on Monday nights. It's a fantastic group of people! I love feeling like a regular. Shahin and the kitchen staff are constantly tweaking and upgrading the menu. The Teriyaki Burger is fantastic! I haven't been to many of the other events the pub holds, I come up from Castro Valley. But Monday Night Ceili and the Trad session on Sundays are awesome. There's something going on here nearly every night, and chances are the game of your choice will be on the screen above the bar! Being in this room for the Giants World Series win in 2010 was goose bump inducing!"
The Starry Plough,"May 27, 2013","I was  not impressed with most of the food. The root beer was very tasty and the burger was nicely prepared with hand cut fries. Pizza was just ok.We ordered calamari and it was so rubbery that I took it up to the counter and told the cook it wasn't eddible. When I told him about it his reply was ""we must of cooked it to long"". He took the basket back but didn't offer to take it off my bill or replace it with something else. Later he hands me a half a basket of more calamari and said he had some  left over from a order to try this one it might be better. We ordered dessert and the Bread pudding was awful..I ate the vanilla ice cream. The cream brulee was 3 tiny cups. About a tablespoon each. One was ok. amount tiny.  Go for the music and ale what a bar is known for."
The Starry Plough,"May 27, 2013","What an awesome, albeit, unassuming little gem! You would think dive bar from the outside, but once you enter? Its a quaint little bar lined with posters from upcoming artists and politics from yester year alike. Yummy Irish beers filled our glasses (on tap) all night long. Oh yeah, did I mention the amazing smells coming from the kitchen? Or the fact that they had live Irish music filling our drunken ears?! Im so paying a visit my next time in the  Berk!"
The Starry Plough,"May 10, 2013","Who woulda thunk it.  BEST WINGS EVER??  Craziness.We got 4 orders of em (for 2 people) Yeah, they were that good.  FYI: I got the sauce on the side, and no extra flour ""dustings"".  (see pic)  Note: After 8 pm, they have a weird sliding scale cover.  It's strange.  I didn't understand it.  But didn't really have to deal with it.  If I have to pay to get in, in order to eat wings, I probably wouldn't go back.BEER & WINE (limited) ONLY Bands were entertaining.  Sound setup was good.  As a band, it's a cool place to play."
The Starry Plough,"May 2, 2013","Stumbled upon this place one Friday night. Very pleased with the live music selection. Cover fee was a bit much, but definitely a cool spot."
The Starry Plough,"Apr 15, 2013","*** BOMB ASS BURGER ALERT ***Yeah, there's a bar and a stage and all that jazz but what really matters is that this place has the best burger in the universe! It's a herbaceous, meaty, slab of greed and food beckoned sluttyness. The 1st bite delivers you and the last sends you plummeting into the realization that the experience is over. This burger begets fatness. If all burgers tasted like this burger we would all look like the people in Wall-E and make little burger shrines that worship the mighty Angus and Kobe. The economy would fall into despair and cow meat would become a tool for barter.  Why does this burger taste so fucking good?!!!?I am 79% - 95% certain that this burger is a secret mechanism for world domination. Beware of the sweet, savory rivulets of grease that sumptuously slide down your cheek like dirty tears of joy as you obliviously nosh your way to oblivion. The impending calamity of  fatty grief and food snob ruin will be your only fate."
The Starry Plough,"Apr 13, 2013","We checked out the Starry Plough Pub since I had 2 tickets to see some band Th 4/11/13.  It's walking distance from Ashby Bart so you don't need to drive.They have a bar & sell food.  B. got fried calamari $6 - he ate a bunch & gives it 2 stars, it was crispy, but didn't taste like calamari, I didn't try it.  He also got 2 glasses of red wine - he seemed to like it.Band - was forgettable.  Bring earplugs!! otherwise you'll go Deaf!!  They charge you to hear the band - Not free.  Sliding scale, I think she said $6-12 when we went.After that band we left, but there was suppose to be a bunch more until Midnight!If I lived closer maybe I'd go back, not in any hurry."
The Starry Plough,"Apr 11, 2013","This is the best open mic in Berkeley. When i was living in Oakland we came here twice a week. Awesome ambiance, great crowd every Tuesday. the food is amazing. they recently changed the menu and hired a new chef who is killin it in the kitchen. Home made aioli on their fish sandwich, the meat was superb quality and the portion was gigantic. They have tons of beers on draft as well as a few bottles of good wine. Fortunately they don't serve hard liquor. and the music"
The Starry Plough,"Apr 6, 2013","This review is based on the buzzkill that 'ploughed' into my evening last night. ""Captain F--king Sandy.""Place looked busy, solid 4 stars on Yelp, driven past the 'Plough' (am I cool enough to call it that yet?) at least 50 times, why not be all urban 'n shit and check this block out.I stepped into this joint and some woman on a barstool was all... ""something something some-band, and the suggested something is $10 - $15 sliding scale."" SLIDING SCALE?We had NO idea what she was on about, but apparently venues don't pay artists for the bands these days - only unsuspecting patrons, trying out bars for the first time (or fans of the bands, who apparently knew they were playing that night) do.Note to the future semi-sober party people trying to escape the reality of this place after paying $10 on the sliding scale unwillingly. This place serves up ONLY the finest BEER and WINE - ONLY. None of that get rich quick liquor.  The real estate (seating) was all booked up, so myself, my husband and his similarly named coworker all stood about trying to finish our beers ASAP to get further into the 'starry' bit of it.Done, done and done. Never returning. Unless... nope never returning. Well, unless - I'm driving down Shattuck and accidentally run over one of their patrons or something and need someone to call 911, because they seemingly alway cross the crosswalk at night in the dark out front of this place without looking for cars.Also, question of the century, why would the sliding scale have a limit of how much you can donate? This is not a scalable solution for the bands playing at this venue.I'll see myself out."
The Starry Plough,"Apr 4, 2013","Couldn't ask for a better local pub! Lovely, warm, happy atmosphere and always some kind of live music or event going on. Open Mic nights on Tuesday are really fun but also super crowded! The food is amazing: they make a delicious, honest burger and the man who does the homemade sauces is some kind of wizard. Staff are friendly and in general just really gracious people, which is kind of a rare thing these days. Go grab dinner or relax with a beer or catch a show - or better yet all three! - and you'll have a grand time!"
The Starry Plough,"Mar 30, 2013","Cozy little tavern with 23 beers on draft, various cheep pub grub and most Irish staples.  Most evenings they have a live band, open mic or poetry slam.  Pick up an events calendar at the bar.  Plus, they have dart boards!"
The Starry Plough,"Mar 19, 2013","Anything with pesto here is amazing, and the service and scene works well whether you are out for the night or just grabbing a beer. The BBQ sauce is the bees knees and if you make it on Open Mic night, the stage is yours! Shahin's the best bartender in town as well, so if you want a pint poured right talk to him. Tip!"
The Starry Plough,"Mar 13, 2013","I would like to complain about the booking person.  I have been trying to book my band at the Starry Plough Pub for months.  I think the band is a good fit for this venue; however, the booking person ""Michele Kappel-Stone"" doesn't even reply to my emails.   This is so disappointing!"
The Starry Plough,"Mar 7, 2013","I adore this tavern not only for its revolution like theme, but mainly for the poetry slams it has been housing for god only knows how long. I have been frequenting the poetry slam for at least 15 years now and you must give credit not only to the friendly bar tender but also the poets that have made this a home to artist, writers, and great thinkers... As well as great drinkers of course. This place has a good hold on my heart. The location in Berkeley is also suiting, because what's a Berkeley adventure without meeting unique people and off the beaten road dive like places. Seriously though, don't mistake this as a dive bar. It is much more than that and not that at all. It's absolutely incredible, and do not pass up the garlic fries as they alone are also worth the visit."
The Starry Plough,"Mar 6, 2013","OMG! I can't stop thinking about the Bacon Cheese Burger I had on Sunday.  Man the bacon was meaty (not crispy) The burger was well seasoned and the roll/bun was buttery and toasty! The Aoli was delicious! The fries were hot straight out the grease! Man I can't wait to go back and get another one.  The only thing was my meat was done before my bread, which at the end didn't matter so much because the roll/bun is so delicous it was a great way to top it off.  OH and the tomatoes on the burger where delicious.  And the Pub owner is easy on the eyes! Plus he helped me find my favorite boots I left there after a show last month I thought they were gone forever!  I'll be back!"
The Starry Plough,"Feb 25, 2013","The location of this place is great, especially if you live in Oakland and loathe going into the depths of Berkeley to be entertained.I went on Friday to see my friend's band, Emily Bonn and the Vivants, headline that night. We got there before the first band even went on, and the place was packed! The beers on tap were pretty good and relatively inexpensive ($5?), though bar service wasn't always that fast for how busy the place was. The sound was fairly well done, though I'm not sure it was optimized for the kind of music that was being played that night (folk & bluegrass).It was a good time all around, and I'd go back in a heartbeat for more shows."
The Starry Plough,"Feb 18, 2013","This is a stupendous gathering place for friends! The atmosphere is very relaxed and there is a full bar with a great bartender.  The best part of the pub for me is the food.  The traditional pub food is done amazingly well!  You can't go wrong with any of the hamburgers. The bread is freshly made, the meat is cooked perfectly and the pickles are made there!  All of the staff are also very nice and helpful! I would most assuredly recommend stopping by for a burger and some relax time!"
The Starry Plough,"Feb 11, 2013","Ya know, it rare that I find such a comfy bar/ restaurant that makes me sick, literally, but this pub's food did. I had a medium rare hamburger with soggy fries  and didn't get any sleep that night due to my volatile vomiting that happened as a direct result. I tried calling the next day and there 's no room left on their answering machine, it's like, get a cell phone, it's 2013, c'mon!"
The Starry Plough,"Jan 26, 2013","Reasons I gave this place 5 stars is it hit basically everything I look for in a pub:-Great atmosphere with down to earth people from every walk of life, your bound to meet some interesting people and have some great conversation here-Solid beer selection, all my favorite beers on tap-Good very reasonably priced food, id say its a step up from your typical bar food, the proportions are generous and the service is top notch-Friendly staff, never had to wait very long for food/drink and they always are in a friendly mood-Events going on all the time, I dont know of another place with as much live music and poetry Def recommend checking this place out!"
The Starry Plough,"Jan 23, 2013","They got a new menu and the food is great, the beers on draft are amazing... Everything is amazing!  Live entertainment.  You can't help but love this place.  I love this bar!"
The Starry Plough,"Jan 8, 2013","One of my favorite local pubs. It's truly the essence of Berkeley, with its mix of protest propaganda and world folk music. Good burgers and great sounds. The owners and staff are incredibly friendly! Get jiggy here and dance a ceilidh or bounce around to the brass of the Balkans. Love it."
The Starry Plough,"Dec 18, 2012","The Starry Plough is a place that has a bit of everything.  very solid beers, good food (dig the tuffle oil), excellent entertainment.  This is the sort of place you can come and sit with friends for hours and enjoy.  You could also totally come here by yourself and make friends at the bar.  This is a real public house, just what it should be. Wish they had more drinks, cheaper prices, and slightly dimmer lighting for a more intimate atmosphere."
The Starry Plough,"Dec 12, 2012","Came here for the infamous Poetry Slam. $7 cover is kinda steep. The crowd was cool and performances were, too, but I wish they had cooler beers on tap. I get the Guiness, but there are a ton of local stuff to choose from and all they got is Laguinitas?"
The Starry Plough,"Dec 5, 2012","My 5-star review is based mostly on their redone menu. Most of the old stuff is still there (Save the daily hot-plate special), but completely redone. The burgers are soooo much better than they were before.  And they have GREAT healthy coleslaw as a side choice in addition to fries, spicy or regular, with not too much mayo.   I had the bread pudding for dessert for $5, and it was enormous, with a generous scoop of ice cream too.   The ambiance is the same as always - typical pub. nothing too special, nothing to complain about either."
The Starry Plough,"Dec 3, 2012","Always tasty beer for the soul, live music more nights than not. Free wi-fi, and dark corners to write your next novel or manifesto."
The Starry Plough,"Nov 29, 2012","Great pub, great music, lovely food and great service. Will come again."
The Starry Plough,"Nov 11, 2012","Fun open mic nights! Heard some really good music here. Diverse crowd. Enjoyed the vibe, and had a good time."
The Starry Plough,"Nov 2, 2012","My neighborhood pub. Friendly staff, good food, reasonable prices. Zero snobbery. Great for both loud weekend-night events and quieter early-evening hanging-out. Come here twice, and they will remember you when you walk in the third time.The best part: the inclusive crowd. I love that the Plough attracts people of every age and stripe and persuasion. Really. Whoever you are, your people are here.Finally, a sign of the Plough's good heart: Yes they'll be watching the A's and Giants games...but they'll MUTE THE COMMERCIALS."
The Starry Plough,"Oct 26, 2012",Smell of bar food hits your face as soon as you enter.  Berkeley Slam Poetry night on Thursday was amazing and inspiring.
The Starry Plough,"Oct 15, 2012","Awesome food.  The fish and chips (actually fresh potato wedges and really fresh fish) are awesome.  Excellent friendly staff, family owned caring ambiance...very reasonable prices and large food portions...thank you SP!"
The Starry Plough,"Oct 13, 2012",A great family owned and operated Irish pub with great burgers and pizzas. Great customer service too!
The Starry Plough,"Sep 29, 2012","Came here for a quick bite to eat and a few beers on a Saturday afternoon. It was quiet, the bartender and chef were both really friendly. The burger I had was the best burger I've eaten since I moved to the area 6 months ago from Austin. I had been searching for a decent burger in town and this one really surprised me. There was even acoustic live music playing by the time I had to leave, though I wanted to stay all night and watch the other performers. I'll be back!"
The Starry Plough,"Aug 31, 2012","Has quickly become my favorite destination for beer, excellent food, and amazing slam poetry or music.Great staff, wonderful atmosphere, great selection of beer, and the food rules.Plus, its a five minute bike ride from my house! Winner winner."
The Starry Plough,"Aug 21, 2012","I love pubs. And this pub is no exception.  A somewhat hidden bar, I went here with a few of my friends to catch up and grab some drinks.  Had a great time with the wide beer selection (it's a pub, what do you expect?), food (I would say typical bar food, but quite tasty), dart range, and a stage where local musicians performed! Scared to bring your family here? No Fear! When I was here there were several families with their children, all just having a great time grabbing food and mingling with the local musicians.  Overall I found this pub to have a great chill vibe and would definitely come here again."
The Starry Plough,"Aug 8, 2012","I'm not sure if there are many irish pubs like these.. but you will meet all types of people here..seriously ALL TYPES.. from hippies to conservative folks... poets, bohemians, wannabe rock stars, rappers, wristcutters, loners... the list goes on and on and every performance that i've seen here whether good or just okay has been really fun to watch and quite interesting if ya know what i mean..my advice to anyone who wants to come to the open mic on tuesdays..  bring an open mind and come early enough to snag a seat"
The Starry Plough,"Aug 8, 2012","Only one review gets to be your first Yelp review, so I'm happy mine is for a friendly neighborhood Irish pub. For starters, the Guinness was poured well, which should really be the lowest standard for a bar, but apparently that's assuming too much for a lot of other places. The pub had quite a few folks for a Monday afternoon, mostly local, and as evening approached, the weekly Irish dance lessons got underway, which was fun to watch.The best part was the food -- perhaps because it was so unexpected. I had the chicken burger, which was a grilled chicken breast on a soft and crispy bun, with fresh lettuce, pickles, and tomatoes. I mean, who'd expect a chicken sandwich at a bar to be very good? But it was delicious. The chicken was seasoned and cooked well, bigger than the bun, and covered with Swiss cheese. (FYI, cheese is extra.) To top it off, I got a side of garlic fries, which rounded out what may have been the best dive bar food I've ever had."
The Starry Plough,"Jul 25, 2012","Nique.. simple and true.. Starry Plough is a Dive Bar... lol  But keep in mind dive bar's are NOT bad.  The beer is cold, the food is hot, the chairs won't break under you.  There is bands.. and some are actually ok.   Even better is the soul this place gives can never be erased.  its so engraved that even if you tore this building down to the ground, it will be in the memories of so many for at least 100 years, maybe even more.  IPA, Darks, Reds.. drink up.. before last call."
The Starry Plough,"Jul 24, 2012",Open mic night Tuesday was fun. Tough to find seats if you go later but great prices and I dig the atmosphere. I will definitely go back.
The Starry Plough,"Jun 27, 2012",A great place to go to hear wonderful local and regional live music. Has quite a good pub food menu and the staff does not make you feel weird for not drinking. The only real drawback for me is that the sound is not that great. This could be from poor sound engineers or just plain bad equipment. Nevertheless an overall good experience.
The Starry Plough,"Jun 27, 2012","Starry Plough, i haven't been here in decades, not since my college days. Starry has changed, evolved into an artsy venue for performance arts, poetry readings, musical performances, etc.new is the stage, the food. dispensary in the left corner, the cluster of tables in the middle for dining. the bar on the left is the same.h-h , 4-7? m-sat, didn't ask what's involved. . probably beerspour: summerfest (4) daily specialeats: creme brulee (2.5)-got 3 small one. closeout? or is this the way they come?heavy sugar glazecustard flavor not too noticeable. creamy..on draught:-4 stars for the remaining bar and draught choices-not rating the venue since i wasn't really listening.to the band.-has the same irsh poster on the walls from way back when."
The Starry Plough,"Jun 20, 2012","i've been going here periodically for open mic night, and i've never had a bad time. the staff is all super friendly and the service is fast.  in the spirit of full disclosure i have to admit that i don't drink so i can't vouch for the alcohol, but i can vouch for their garlic fries which are SLAMMIN'. there's consistently a great turnout for open mic and i've seen a lot of wonderful musicians there, i'll definitely be going back!"
The Starry Plough,"Jun 17, 2012","They have completely revamped their menu  and even though they have raised prices it is so worth it to get a burger here.  I dont really come here for the music because the sound guy is terrible, but the burgers are where its at."
The Starry Plough,"Jun 15, 2012","I have been a patron of the Plough for several years and usually go on Sunday or Monday.  People should know the kitchen is closed Sunday but when it is open, I always have gotten the pizza and loved it.  Love the music and vibe on Sunday but was sad when they took Bass off the tap."
The Starry Plough,"Jun 7, 2012","What a great place to go chill and listen to a live band. I came here to order food because, everything around was either closed or was about to close. My boyfriend always asked me if I wanted to get food from here but I always chose to go elsewhere. The food here is good and their burgers are huge. I originally ordered a pepperoni pizza BUT the menu on their website isn't up to date. They only had BBQ chicken, Thai chicken and a veggie pesto pizza. I was debated on getting the BBQ chicken or the Thai chicken pizza. I ended up not getting any. When I went to pick up my order the owner or manager made one for me anyways on the house. How awesome is that. FREE PIZZA!! He said since he had a new cook he wanted us to try it out and spread the word. The pizza was really good. I would recommend it. The food here is cheap and affordable. The workers are also friendly."
The Starry Plough,"Apr 19, 2012",Best Pub food in the Bay. Great place to catch a show. Irish music session is definitely worth checking out. They have shows with a cover most nights so it's tricky if you just want to stop by for a couple of beers. really staff
The Starry Plough,"Apr 16, 2012","A great place to catch a live band and hang out. I immediately felt at ease as I walked in ~ a friendly, Irish pub, locals vibe filled with a pleasant mix of people, ranging from college age to seniors.The set up consists of an open-room format ~ a long bar and a few tables + chairs on one side, a counter for ordering pub food in the back (fish & chips, burgers, sandwiches, pizzas and daily entree specials), and a low stage with a medium-size dance floor on the other side. Folks were rockin' out, having a blast the night I went."
The Starry Plough,"Apr 6, 2012","I live nearby, and haven't been there in a while, but it's not my kind of place. It's predominantly an entertainment venue, with a small bar and kitchen tucked to the side and corner. From what I remember, the food's decent, and the staff were nice. But the drafts never came out cold enough.I just don't like the bar area, that's what bothers me the most.Guess when it comes to bars, I'll either be somewhere in downtown Berkeley, or Rockridge."
The Starry Plough,"Mar 21, 2012","Several Up-and-Coming band play here! The walls are decked with Che Guevara, Revolution flags, and Irish Union Scrip. Every sunday local musicians, from fiddles to mandolins, get together and jam celtic songs.I went here on my 21st birthday and the entire band and bar sang me happy birthday. There is magic here beyond any SF club could handle. It's a place for friends, bonding and BEER!"
The Starry Plough,"Mar 19, 2012","Came here on st patty's day and wow ot was packed. There was a $10 cover, so I'm not sure if this is all the time. There was a live band playing some irish folk songs and some chicks doing molasses irish jigs and it was fun to watch. This review is based on an event night rather than a regular night. Service was quick and prices were moderate, even on this amateur's drinking day"
The Starry Plough,"Mar 8, 2012","I go to the plough almost every Tuesday for the open mic and it is a wonderful place to meet local musicians. Everyone there is friendly and supportive. If you're new to the area this a great place to make friends! The bartender, Shaheem, is amazing! Truly one of the best bars around!"
The Starry Plough,"Feb 19, 2012","I went here to see the Berkeley Balkan Bacchanal last thursday (this is an every 3rd Thursday show) and had a really fun time dancing around and also just sitting and listening to great music by local bands. I had so much fun dancing by myself (with a crowd of others) that I completely lost track of time and missed the last bus home. Luckily, I was able to find someone kind enough to give me a ride. I highly recommend this show, different bands perform each month and so far, all that I have seen have been great.They had a sliding scale $6-$10 cover, which was great for me as I am currently unemployed and cash flow is a major issue. For this same reason I didn't order any drinks, but from what I saw, they do have an excellent selection of beer on tap, domestic, microbrew and imported in the $3-4 a pint price range-- when I have some extra cash I will certainly grab a beer. They did have a pitcher of water out for anyone to hydrate, which was great as you dont have to stand there and try to get the bartender's attention just for a glass of water like most places. Inside, there is the stage and dancing area on one side, and the tables and bar on the other. It was very crowded, but a warm atmosphere, I can safely say that most if not all of the people there seemed to be having a really good time as well. The location is very convenient to get to by public transportation, right off the 18 bus line, and not far from the Ashby bart and next to another venue I have yet to check out La Pena Cultural Center.On the walls are protest posters and Irish pride splashes here and there, and with the high ceilings, I didn't get the stereotypical  dark cave-like Irish Pub feel, which wasnt a bad thing, it simply had a feeling all of its own.I will for sure come back here to check out their Irish Music, Open Mic, Poetry Slam, Art Bazzar and other such repeating (every # day of the week) shows."
The Starry Plough,"Feb 6, 2012","There was a debate going on between friends about whether Starry Plough was a dive or not. The opinions were strong on both sides, but after a few recent visits involving impressive cover bands, monstrous hamburgers from their kitchen, and a bevvy of microbrews from the bar, the jury had been swayed...Starry Plough is not guilty of dive status. But don't let that scare you away! The anti-government/ Irish pride paraphernalia gives it a charm all it's own. I feel pretty darn lucky to have this happenin' little hideaway within stumbling distance from home. They've got an interesting line-up of live music virtually every day of the week. I haven't been to their infamous Open Mic night yet, but the Friday night shows have been fun, drawing a lively all-walks-of-life crowd.  You'll see old folks dancing tenderly, tripped out hippies with their eyes closed and their arms flailing, and tame observers tapping their toes. At least, this was the case for ""Petty Theft"", a seriously spot-on Tom Petty cover band.Speaking of covers, the bigger shows are usually $10 so you'd better plan to stay awhile, call some friends, and make a night of it. It's a down-home kinda place where just about any fun-loving boozer will feel welcomed."
The Starry Plough,"Jan 12, 2012","Came here for Slam Poetry Wednesday - decent beers on tap, ample seating, awesome poetry. Couldn't ask for more!"
The Starry Plough,"Dec 22, 2011","Tuesday night open mic is a good day to check out. Things starts going around 9:30, good people, service, and beer!"
The Starry Plough,"Dec 12, 2011","Ceili on Mondays with live music.  Slam Poetry on Wednesdays.  Concerts all of the time (well, not actually all of the time, but rather often).  Great bands that I wouldn't have ever seen otherwise.  Plus Guinness, cider, and fried food that satisfy my needs after dancing."
The Starry Plough,"Oct 20, 2011","This place is great for some beers and good bar food, great deals on pitchers. A lot of evenings have live music or dancing that is Irish themed."
The Starry Plough,"Aug 31, 2011","Stumbled in here on a Saturday night since they had live music and it was close to our dinner spot. I liked the flexible cover $7-10 for 3 bands. Sweet. The bartender was a cute older lady who promptly took our drink orders once we procured 3 bar stools.The food looked greasy, I wouldn't eat here. The crowd is...interesting. Mostly older folks. In an out of the way location, at least for me."
The Starry Plough,"Jul 31, 2011",This place has an interesting vibe. It's kind've dive-y but somehow not (probably because of their poetry slams and other such activities). I would recommend checking it out =).
The Starry Plough,"Jul 6, 2011","I love this place! The food and atmosphere is excellent, but that surprising is not what brings me here time and time again.  The amazing staff creates a welcoming atmosphere and really is what makes this place what it is.  The bartender Shahin really knows what he's doing and you can tell he loves his job.  I have been here 4 times, and I keep getting more and more impressed every time!  Thanks Shahin and staff for making  me a new regular :)"
The Starry Plough,"Jun 28, 2011","Want to talk about great service?  Let's talk about an open mic host who goes the distance of not only providing bean bag chairs for the audience, but also giving complimentary back-alley massages.  Humor aside, the Tuesday Night Open Mic is a total hit in my book.  They take a while to sort out the lineups for the evening with bands and their groupies crowding the venue by 8pm.  The little'ns have to be out the door by 9, so all the under 21s perform first.I'm not sure what else to say besides there being stellar service, from the bar and beyond, cheap drinks, and cool live music."
The Starry Plough,"Apr 16, 2011","I love the starry plough. So convenient to go after work with a few friends to enjoy a cold hefeweizen. I don't care who's playing or what's going on.. Its all good. Crowd ranges from anywhere between 21 and 80-no kidding. Everyone is always nice. Bartenders are attentive. St. Patricks Day was fantastic. As the sign says behind the bar, ""today im irish, tomorrow im hungover"". Hehe"
The Starry Plough,"Mar 17, 2011","This. Is. The. Best. St Patrick's Day.  Ever.Seriously, how do I explain how great this place was.  We arrived and I was pretty dejected to be paying $10 just to get inside.  (Sorry, still slightly under the effect of all the beer, all my GRE words are coming out!)  But then... the music started playing.  The people started dancing.  The old Irish man told us how the bartender was his daughter so he could get us our drink quicker.This place is magic, and I couldn't imagine a better place to celebrate St. Patrick's Day.Some observations: You'll notice that this place is just *so* Berkeley.  Adorning the walls are a fleece blanket with multiple portraits and profiles of Obama, vintage posters in both Spanish and English protesting neo-colonialism and supporting socialist uprisings in Nicaragua, Zimbabwe, and Chile, quotations from famous Irishmen, and the Starry Plough itself.I came to the pub in about as low of spirits and energy as one could be, and I left raving about how much fun it was to hear the Irish folk music, the grandma who hopped up on stage to sing an old tune, and the dance instructor who taught everyone to dance.  (By the way, at least now they've got dancing at 7:15 on Monday evenings.  I'll be checking it out soon!)A++.  Thank you Starry Plough for the most Irish, fun, neighborhood St Patrick's Day experience ever."
The Starry Plough,"Mar 16, 2011","Best place by far in the East Bay for Irish Music, Craic agus Ceol. Not to mention the Guinness which  is the best in the area as it is poured from their taps quite frequently and not left to stagnate in the pipes like in other wannabe drinking establishments. Dont' come here if you are looking for fancy pants drinks. Irish pubs generally do not serve dirty martinis or daquiris or any of that nonsense. Man up and have a Guinness....it's good for you and full of Iron!  FACT!  As I'm Irish I will be at home in Ireland this year but I spent last year's Festival with the gang in the Starry Plough and had a great time.Get there early so you can grab the best spot.  Enjoy"
The Starry Plough,"Dec 19, 2010","Not sure what to say about this place.Wanted to like it..really did.However, was overwhlemed by the very unpleasant smell of strong body odor. Will not be going back."
The Starry Plough,"Dec 19, 2010","Been back a few times. Would be great if this were in my neighborhood. Too few live music venues in Oakland. Tuesday open mic night is fun, although the MC's attempts at humor mostly leave me cringing in pain."
The Starry Plough,"Dec 1, 2010","I love the Plough. I mainly go on Tuesday nights which is their open mic night. The talent is actually fairly decent with folksy stuff prevailing, and there is no cover like there is for the Poetry Slam on Wednesdays. The bar is a bit small, so do be aware that it can get pretty crowded on Tues and Wed. The crowd is varied, the people I go with are all early to late 20's, but there are also quite a few older regulars as well. It can be a bit crunchy, but not in a bad way and the bar just smells slightly musty not hippie stinky. The main bartender (Shaheen?) is a riot, he always has fun stories to tell and is fun to talk and laugh with once things wind down after midnight. The drinks are good and average priced, and he knows how to pour -best tasting Guinness in Berkeley is here! The rest of the staff is great too, and everyone is super friendly. I always end up chatting to random people and having a great time. Also, the food is cheap but good! One warning though is that this is a beer and wine only place. Even though it is called an Irish Pub, there is no whiskey or irish cream here."
