place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,370dc06be8a950a7611835b62eab763b,5,,4 years ago,2020-03-29 13:04:24.069926,,,,0,40,19,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f2bb71622a247d1db4d4add77e161801,5,Favorite place to goon Sunday (sing-a-long) or Monday (Irish dancing) nights. Family owned and operated (always someone there related to the owner). Nice verity of beers on tap. Food is pretty good and not over priced. Recommend the roasted green salad or any of the burgers.,4 years ago,2020-03-29 13:04:24.072035,,,,1,48,20,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,edd1ca4641f5993de6f1f7439f3e0366,4,I liked the open Mic night.,4 years ago,2020-03-29 13:04:24.074331,,,,0,27,68,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,008147fd2a5c74bb5f0010e83ff61424,3,"Could be better , could be worse . Not really diverse crowd (in Berkeley that matters) but had a nice beer here",4 years ago,2020-03-29 13:04:24.563823,,,,0,30,15,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1d199b586ea8a3d33b581afc2f85afff,5,,4 years ago,2020-03-29 13:04:24.568210,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2d82b8d39d0627dad108879f08a69ad9,4,,4 years ago,2020-03-29 13:04:24.570952,,,,0,30,125,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2f5204e4e4ad90b18eb85be84b99b3b2,5,So much raw talent.,4 years ago,2020-03-29 13:04:24.573234,,,,0,237,144,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d36e8af8498754b9c0485aa7a8705cd8,1,,4 years ago,2020-03-29 13:04:24.575499,,,,0,55,65,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a2cd69959e1e7bbdd00a0a7ce729a9df,5,,4 years ago,2020-03-29 13:04:24.577550,,,,0,19,20,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,8473123a496523e336f417654f65a490,5,,4 years ago,2020-03-29 13:04:24.579373,,,,0,60,6,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,407ee0585b4557ea42b8c2a4e50bc3ba,5,Great staff. Nice atmosphere. Best of all was the huge bacon cheeseburger. By far the best Ive ever had at any public place. Ill definitely be going back there.,4 years ago,2020-03-29 13:04:24.581348,,,,1,87,72,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,92656f6aa1245525c3c89836b8f8f53d,5,,4 years ago,2020-03-29 13:04:24.583816,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3397e7246fa90673987e5ee170b5bd63,5,Great food great music,4 years ago,2020-03-29 13:04:24.585996,,,,0,116,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,921c151e463ffc69cb07396d3cf33a72,5,,4 years ago,2020-03-29 13:04:25.100436,,,,0,56,111,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,22defa30ff47c9477cd8b1c5b0dcb83b,4,,4 years ago,2020-03-29 13:04:25.103714,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6774ec97192b89a1532214ce762691df,5,"One of the best, eclectic event schedules in the area with tons of talent every night. Dancing & open-mics to participate in. Big-portion menu of burgers, sandwiches, pasta, pizza, Irish dishes, & Corned Beef & Shepards Pie on Sun/Mon. Cool bartenders (shout out Jennas!) Two dart boards with steady competition (put your initial on the board). Beer & wine only with a good selection on tap.",4 years ago,2020-03-29 13:04:25.106600,,,,0,159,171,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,121b04bc2b5f1927ec9bb4508bba37d3,5,,4 years ago,2020-03-29 13:04:25.109613,,,,0,110,146,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b5e65a9c8a735c5932f09f40bb5fddd0,5,Great place to go to if you love indie jazz music!,4 years ago,2020-03-29 13:04:25.112103,,,,0,33,30,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,743caef72501f9e5a9b1c7a46fd34bf3,5,Tuesdays open mic is LIT,4 years ago,2020-03-29 13:04:25.114927,,,,0,90,236,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6a0b6e86833ae1bfab0f2170230a7783,5,"You gotta love The Plough; great atmosphere, excellent bar food, solid beer selection, incredible live music, and perfectly left-leaning revolutionary wall art. It is my go-to place for a North Coast Beliner Weisse, chili-cheese fries, and inspiration!",4 years ago,2020-03-29 13:04:25.117970,,,,2,29,43,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,85cee0ce1f3df914dc83d02b2e3cf286,5,Great atmosphere...radical history and brew with grill munchies and great fries!,4 years ago,2020-03-29 13:04:25.120438,,,,0,7,86,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6c0e471a7844c239179dfc501af18eb7,5,I happened across it on a Sunday night and heard the sounds of Iive Irish music playing through the door. We stopped in and stayed for 3 hours.,4 years ago,2020-03-29 13:04:25.122747,,,,0,28,14,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,89f15247da2e7e28cf9419c4a22a09fd,5,Atmosphere was A1! Regulars welcoming and funny af! Sabrina was the key!,4 years ago,2020-03-29 13:04:25.125031,,,,0,31,24,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3b522f68d5c0439ed88222fd15db6882,5,,4 years ago,2020-03-29 13:04:25.604514,,,,0,4,2,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1d9f0503355b240c8510fbd217250d26,5,,4 years ago,2020-03-29 13:04:25.608195,,,,0,12,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,02a18845bb786969c4112e02743880da,5,"The food was good and the beer was cheap! Also, the vibe and people here are great. Really enjoyed myself here and cant wait to come back again some day. Great bartenders, really awesome vibes, throwing darts available, and the burgers are dank! Also, the best poetry slam Ive been to happens here on Wednesdays so support your local artists and enjoy the show.",4 years ago,2020-03-29 13:04:25.609468,,,,2,94,142,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5b0917184ba229e41f5b1c6538613719,5,I will miss this place now that Ive moved. Great beers on tap and great events. Check out the Berkeley poetry slam every Wednesday at 8:00.,4 years ago,2020-03-29 13:04:25.610793,,,,1,65,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,124597c3b1c2f7bdddece9b6e760610e,3,,4 years ago,2020-03-29 13:04:25.612207,,,,0,24,27,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,229ebec025ad5a166b9b1683b9748f62,5,,4 years ago,2020-03-29 13:04:25.613535,,,,0,39,10,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,352c0607ccc4c3e766a069c10ad00e5e,5,Great local atmosphere. Staff and service was warm and friendly,4 years ago,2020-03-29 13:04:25.614868,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b75e4ee382eeb238277affa5234c2fdf,4,,4 years ago,2020-03-29 13:04:25.616874,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9487b4e202ea90d9499ee7bed6de9825,5,,4 years ago,2020-03-29 13:04:25.618298,,,,0,24,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3fa3212aa83d3d917fd36890a89b118d,5,,4 years ago,2020-03-29 13:04:25.619584,,,,0,402,611,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0d5d9efca74f2ac298399e5b24dd7d28,5,Awesome place for live performance. Great food and   beer. Everyone is welcome here from dropouts to college students and locals.,4 years ago,2020-03-29 13:04:26.137540,,,,0,29,18,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1ec1273f900f94b6d1335e60dc2129d2,5,,4 years ago,2020-03-29 13:04:26.142131,,,,0,7,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,389ab84bbd4832edbd48a691aead897c,5,,4 years ago,2020-03-29 13:04:26.144518,,,,0,11,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9732233a1de0de1a606d148cecb1afbc,4,,4 years ago,2020-03-29 13:04:26.147261,,,,0,5,2,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f5a19a166e193657ed3b96354dfbd649,4,,4 years ago,2020-03-29 13:04:26.149756,,,,0,27,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bc778a83e0490ffb94ba8dd36c514170,4,,4 years ago,2020-03-29 13:04:26.152186,,,,0,1,413,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,7426eb9188929ac6cf04a493eecbbfe6,5,,4 years ago,2020-03-29 13:04:26.154660,,,,0,13,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c30c35694ed2a3521180f80e0dceeaf8,5,,4 years ago,2020-03-29 13:04:26.157135,,,,0,14,25,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,374c4a710329d71805dc30b04a329a68,4,,4 years ago,2020-03-29 13:04:26.160049,,,,0,27,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b1ffd68e8d4c3f8e960959c8c70c15d4,5,"Thursday funk night is spectacular.  Yeah, the musicians are great but so is the mix.  Its super festive and the vibe is so uniquely Oakland.",4 years ago,2020-03-29 13:04:26.162652,,,,1,16,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,7e4a22a696933ebb3e580b0f38eec124,4,Great atmosphere. Stopped in for a couple beers before catching a Shotgun Players show. Live music.,4 years ago,2020-03-29 13:04:26.658786,,,,0,106,150,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1c3ceba8604cdd00f1b698d37cf9a159,5,,4 years ago,2020-03-29 13:04:26.663759,,,,0,2,324,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,acfad93906a89dfeb0bb496925e230e4,5,,4 years ago,2020-03-29 13:04:26.667035,,,,0,11,4,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,176609b12bcdf38970f4d0bc671c65ee,5,"I started going to the Starry Plough in 2015 and it has become something of a second home to me. The beer stays varied and delicious with a few simple wines to compliment as well. The menu is a tasty Irish blend of satisfying pub food from cheesy pulled pork fries all the way to Shepards pie! The weekly events are a must see as well! There is always something every day, but the one that keeps me coming back is the Berkely Poetry Slam on Wednesday nights!  Stumbling into the Starry Plough was one the homiest places Ive walked into since I moved here 7 years ago.",4 years ago,2020-03-29 13:04:26.670036,,,,0,5,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4fbe6be88287c0f1af8a54210fabab0f,5,Great local atmosphere. Staff and service was warm and friendly. We had the fish and chips (garlic) with a side of slaw. And the beer...well priced and quite good. Highly recommend.,4 years ago,2020-03-29 13:04:26.673083,,,,1,7,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,aacbed198ede496cdad308bf867d9c01,5,,4 years ago,2020-03-29 13:04:26.675715,,,,0,15,3,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,31bb84d0c39ca8b96be546c88f0e7349,4,"Decent vibe, friendly crowd. No cover funk on Thursdays.",4 years ago,2020-03-29 13:04:26.678203,,,,0,207,159,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,022c7d22398d75d69d85477ed4a13bb9,3,,4 years ago,2020-03-29 13:04:26.681427,,,,0,12,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,34a3586f55a9e6f4b057ec07e308f19b,5,Great atmosphere.I will recommend it.,4 years ago,2020-03-29 13:04:26.683934,,,,0,3,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,06e2a69a40de46c02b5ad972490f63fe,5,,4 years ago,2020-03-29 13:04:26.686328,,,,0,40,4,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d6df2f989b35ee802f1f1efcbb238249,5,,4 years ago,2020-03-29 13:04:27.210035,,,,0,106,29,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0a6b40b9fb3bf0721b42cf9de19a1fe8,4,,4 years ago,2020-03-29 13:04:27.213281,,,,0,2,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,675d6af86541077d7c33720deb5c89e8,3,,4 years ago,2020-03-29 13:04:27.216225,,,,0,5,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2c78566ddfc9d78ad5342f3a9dcd7098,5,Music night was fantastic! Good beers and great crowd,4 years ago,2020-03-29 13:04:27.219227,,,,0,4,20,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,40931433355ae5f259b5e79506bbd1d9,5,Best Place to get FUNKY on THURSDAY night,4 years ago,2020-03-29 13:04:27.222018,,,,0,46,14,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,7e4759d895dac678e0760dda8f7f875e,5,Great vibe!,4 years ago,2020-03-29 13:04:27.224831,,,,0,95,211,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5e98cc4b2fa4478878d6a0a297706a32,5,"Love this place, love the shows, love the people.",4 years ago,2020-03-29 13:04:27.227744,,,,0,3,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,08b1e3780b810891bc6770fdfe0ae368,5,,4 years ago,2020-03-29 13:04:27.230562,,,,0,2,10,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,08f29d5bf28f249ae7f8e579692291e5,5,If wZ. Very Pub bbly,5 years ago,2019-03-29 13:04:27.232752,,,,0,22,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,088ed16c8e275e292386b4231a8aed7a,5,,5 years ago,2019-03-29 13:04:27.235119,,,,0,22,51,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,959633b9d9347e9828fdf48cce37cc03,4,An unexpectedly good veggie burger.,5 years ago,2019-03-29 13:04:27.741738,,,,0,29,5,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3674954c1b1715c87962a2cad04627b4,5,,5 years ago,2019-03-29 13:04:27.746114,,,,0,41,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,28173a0c3f1dba76bf5253e3fb285650,5,"Awesome venue, always friendly atmosphere.",5 years ago,2019-03-29 13:04:27.749197,,,,0,33,65,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ff3fd2331950a6a749c20af1ada451db,5,funk night is awesome. get your beer by the pitcher!,5 years ago,2019-03-29 13:04:27.752646,,,,0,1476,1340,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a7169868b6cbcd5991fa0d0aa4345149,5,"If a jig is your dance, this is your floor. This place is hopping all week long and some nights have a cover$$, so check the schedule! Live, traditional music, open mics, poetry slams, touring guests, and their house sound engineers know their craft! Ive never been blasted out of the room there, or had to reach for my earplugs   regardless of the performers  which is the hallmark of a great live performance venue, but still seems to be a very rare treat to find. They also have a limited but excellent kitchen. The Shepherds Pie is worth a Sunday or Monday visit. (But bring your own HP sauce!? ;)) Beer, wine, cider and hot and cold non-alcoholic beverages are available and the staff always makes you feel welcome. I love this place. Its easy to feel enough at peace here, to let your heart sing and your spirit dance for a few hours. If traditional Gaelic and Celtic music is in your blood (or youre just curious enough to seek out a local, live performance) theres few places in all of California, that are better than The Starry Plough.",5 years ago,2019-03-29 13:04:27.755517,,,,1,8,10,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0db20f05d30223b47d2a7d502179245d,4,,5 years ago,2019-03-29 13:04:27.758264,,,,0,380,977,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2da87345c74a93684ba2fd63328c51fb,5,Always a great time.,5 years ago,2019-03-29 13:04:27.760689,,,,0,11,4,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,73da0e40a9fe9d8e654626a390f39673,5,,5 years ago,2019-03-29 13:04:27.763037,,,,0,173,309,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5d96cea90967bef94b93f8beabb561a0,5,,5 years ago,2019-03-29 13:04:27.765157,,,,0,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1bd3186f4f8dc8cfc8ee00dc0d698863,4,,5 years ago,2019-03-29 13:04:27.767169,,,,0,5,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9efceabe214329156ac2ee57e429e2ea,5,,5 years ago,2019-03-29 13:04:28.281428,,,,0,9,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,391db8005aca8ebde042bff3911ebdb3,4,,5 years ago,2019-03-29 13:04:28.284573,,,,0,26,37,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f27460b736aaccfc4692525f7e95eee0,5,Good for drinks and live music. Friendly staff. Good bar food especially the fries!,5 years ago,2019-03-29 13:04:28.287584,,,,1,191,1261,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f76d8a1bd57ed5aa9c824503a66946a2,4,"Cool vibe, good food, and good burgers. One of the waiters used a napkin to wipe the counter and gave it to my friend without thinking",5 years ago,2019-03-29 13:04:28.290575,,,,0,12,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,df6eb4928b0fb82da29cfb8573bf85f8,3,,5 years ago,2019-03-29 13:04:28.293423,,,,0,16,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c3337a6c35b9718ced3778824152b0ee,5,,5 years ago,2019-03-29 13:04:28.295961,,,,0,8,23,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2f4c73b0d2b1cb005b59750bb660fb62,5,"Great music, great sound, great food, fun people!",5 years ago,2019-03-29 13:04:28.298393,,,,0,9,7,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e801c78677d4eea45af8bc291201f18c,4,,5 years ago,2019-03-29 13:04:28.300992,,,,0,7,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a69c8f1bca1f68316f6bb485f7c8f00b,5,"Friendly staff, Irish pub atmosphere. Never had an issue with wait time or service. I was told - repeatedly - by other patrons that all the food was amazing, but I can only speak to the great cheeseburger (perfectly cooked, slightly pink in the middle) and fries I ate. About 20 taps or so, 8 on rotation including a cider in each. Definitely a spot for locals, show up early for a good seat at the bar on Mondays - the free Irish dancing is led by a 6 piece flute, string and percussion band with rotating members. Plenty of friendly women and men who enjoy showing new dancers the ropes.",5 years ago,2019-03-29 13:04:28.303012,,,,1,14,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5f113082fd37478b8601f4a3c3c8634d,5,"Went there to a Poetry Slam to support my son who was the *sacrificial poet* *Prophet* *night, and I had a great time  they serve a variety of good food and big portions  just tell them lite salt on the fries... very friendly atmosphere, they had dart boards there that was awesome to watch people play,  one of the cooks was also a poet, and the hostess at the bar(Jenna) was awesome and made us feel at home,  she was a great help as Im disable and was a1st timer in there. I definately recommend as you will get your belly full and enjoy the 1st Wednesday nights of the month *New Shit Show* introducing 1st time poetry pieces & poets     as well as seasoned poets...",5 years ago,2019-03-29 13:04:28.305230,,,,3,331,15,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,03121adbebd1de16ff583ed2941dfc52,5,,5 years ago,2019-03-29 13:04:28.806985,,,,0,35,123,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0a66e3ae27daf43ee433dcca98da5a0c,1,"The help was rude before the word hello, but at least they took over an hour to bring our food. Its coming was all I could get from them the whole time. Pathetic.",5 years ago,2019-03-29 13:04:28.810690,,,,0,53,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,401aa6c37e0a3842d4a92732c226e5db,4,,5 years ago,2019-03-29 13:04:28.814199,,,,0,9,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2f3f027e01a8c8f4d1805eb8d2e5a904,4,,5 years ago,2019-03-29 13:04:28.817103,,,,0,31,43,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a1772486bef79a870438bfd1dbbeb177,4,,5 years ago,2019-03-29 13:04:28.819617,,,,0,83,60,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,944bf4e5492e89944eb694fd041b127c,5,,5 years ago,2019-03-29 13:04:28.822111,,,,0,34,11,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1f8fcfb37bae3c4986999beb650b2c97,5,"Great staff, fantastic food and wonderful regulars. Very cool place.",5 years ago,2019-03-29 13:04:28.824565,,,,0,13,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a474c3cf6d3dab78b742911b86fae5f9,5,,5 years ago,2019-03-29 13:04:28.826873,,,,0,51,16,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6bbc391f31960e9038a39db1ff929184,3,"Food good. Service friendly. Aroma...like a barn? Super eclectic crowd. Music went from a guy in cowboy hat playing accordion to hiphop DJ. Fries were amazing. But, for an Irish bar, they ran out of corned beef at 6pm.",5 years ago,2019-03-29 13:04:28.829029,,,,0,218,154,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,17d9061d1829e5a8b553cbb601cbfd74,4,,5 years ago,2019-03-29 13:04:28.831492,,,,0,65,238,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0e91798fb842f2c7dc1281b925abe7bb,5,,5 years ago,2019-03-29 13:04:29.400643,,,,0,18,5,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,8bc361bfd9db5808078156b2619aa8e7,5,Delightful place. Food is good with enormous portions. Two dart boards and lots of space to sit.,5 years ago,2019-03-29 13:04:29.402084,,,,0,46,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c0ae43aa2953492fa21da2387597fb35,5,fun!,5 years ago,2019-03-29 13:04:29.403614,,,,0,41,100,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,52507d68ac8dc593feddeefa6eefb6fb,4,Solid spot with great layout,5 years ago,2019-03-29 13:04:29.405006,,,,0,74,255,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5ce105045e15da4757b2a9acadeeb44f,5,A definite stop for anyone wanting to feel the Berkeley neighborhood charm! A nice compact menu that allows the cooks to focus on what they do best combined with a fantastic local beer selection!,5 years ago,2019-03-29 13:04:29.406373,,,,1,182,343,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5babbad85964ef15a54d25249afacf2f,5,,5 years ago,2019-03-29 13:04:29.407738,,,,0,52,35,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3fb537314008053aecd565aedc7cfede,5,,5 years ago,2019-03-29 13:04:29.408874,,,,0,3,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,cba7791c0aecb081e540fab3abac9442,5,,5 years ago,2019-03-29 13:04:29.409984,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e75cda357cc13e3e49196882890be53d,5,"Long tradition of presenting a great variety of love music, good food too!",5 years ago,2019-03-29 13:04:29.411308,,,,0,43,62,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6d12ab881fea4c2140804e68ced02228,5,,5 years ago,2019-03-29 13:04:29.412629,,,,0,17,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,912ecfbf707533ead1554b17906f3614,5,,5 years ago,2019-03-29 13:04:29.923267,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,21409b069e844abdf57418b41582cfed,5,,5 years ago,2019-03-29 13:04:29.926047,,,,0,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6db41447fc95f6e991abbd830caf5965,5,"Great beer, great music, great people",5 years ago,2019-03-29 13:04:29.928663,,,,0,6,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c4579dfecfbc6841de4f6d74617d6612,3,Excellent dining and entertaining!,5 years ago,2019-03-29 13:04:29.931992,,,,0,112,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e6fd73aab9503415a2fc11550ddaca51,5,,5 years ago,2019-03-29 13:04:29.934752,,,,0,270,344,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,da675744c0cf6738caf43055b863975e,4,Felt like this pub is just the right size. Spacious intimacy. The three bands blended into one rocking twirl. The audience was intergenerational; the chatter and music weaving an audio and visual celebration. What a way to start the new year....,5 years ago,2019-03-29 13:04:29.937243,,,,0,11,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,92ad727fa16005dc8b5d8c67666871ca,5,Awesome,5 years ago,2019-03-29 13:04:29.940323,,,,0,12,52,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,662cceb0264b2f764b0424d8a67340c1,4,,5 years ago,2019-03-29 13:04:29.942636,,,,0,26,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,7f438a6299d037474f97f003b9336e0b,5,Wonderful,5 years ago,2019-03-29 13:04:29.944809,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,7715accd8c2455cb1a6c3ecfa6ee12ec,5,,5 years ago,2019-03-29 13:04:29.947058,,,,0,13,2,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b8431c095af4a11929e5702fef30b118,3,,5 years ago,2019-03-29 13:04:30.433892,,,,0,68,10,True,,
