venue_name,date,review
The Starry Plough Pub,"Mar 29, 2017","Five star pub for sure, amazing friendly staff who have always been enjoyable to be with. Furthermore you have to love the sweet selections of themed nights that are much more engaging than the typical BS. But wait, theres more: lets talk about the glorious bar grub, it drips in deliciousness--need I say more? Then there is the classic darts and bar games if you get bored. Definitely a cool authentic crowd with exciting diversity. Only suggestion is that they smuggle Jameson & Baileys in on St. Patricks Day, and build a roof deck (although an elaborate cavern might be more fitting)... Cheers!"
The Starry Plough Pub,"Mar 29, 2017","A Berkeley institution: almost anachronistic in its welcome and regulars, Irish dancing, THE TASTIEST CORNED BEEF AND CABBAGE YOU WILL EVER EXPERIENCE, a fantasy of what a pub (as in public gathering place) can and should be.  Yaaaaaaaaaay!"
The Starry Plough Pub,"Mar 29, 2017","Fun and friendly pub - its main attraction is the frequent presence of live music (open mic evening, frequent live shows etc)."
The Starry Plough Pub,"Mar 29, 2017","Simple pub. Decent beer on tap. Serviceable food. Think they do live music and events, but I havent been to one."
The Starry Plough Pub,"Mar 29, 2017",The best Burger and beers. cool and laid back people. I love here.
The Starry Plough Pub,"Mar 29, 2017",Great vibe and the friendliest service anywhere!
The Starry Plough Pub,"Mar 29, 2017","Bad service, bad attitude, liars and thieves! Stay away from this place, they will rip you off.  Took $ from the ATM (which only gives 20s) to pay for my friend to get in, the door person insisted it was a 10 even after I pointed out that I just took the $ from the ATM which only gives 20s and so I spoke with the manger who told me they only check the cameras if I file a police report.  After contacting Berkeley PD, called them to try and work it out without wasting public $ and time and the person who answered the phone mocked me and dared me to bring the police .  Police report filed, never going back here again, avoid them like the plague!"
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017","Great music, great beer selection, friendly staff, old school vibe"
The Starry Plough Pub,"Mar 29, 2017",Had such a great time I forgot to close out.
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2016",Food is spot on. Live music all the time. Only thing missing is whiskey.
The Starry Plough Pub,"Mar 29, 2016","Rock, funk, folk and traditional Irish music is what you will find at The Plough. Poetry slam night is hugely popular. Irish dancing lessons on Mondays. Honest and reasonably priced pub grub with a few twists to fill your belly. Beer mix has a pint for all pallets with a curated selection of local craft breweries and of course Guinness."
The Starry Plough Pub,"Mar 29, 2016",
The Starry Plough Pub,"Mar 29, 2016",Great place to play live music and see it. Good food and great staff!
The Starry Plough Pub,"Mar 29, 2016",
The Starry Plough Pub,"Mar 29, 2016",Poetry slam is quite good
The Starry Plough Pub,"Mar 29, 2016",
The Starry Plough Pub,"Mar 29, 2016","Friendly atmosphere, good variety on tap, great live music, and Irish dancing on Mondays - an institution in my family for decades."
The Starry Plough Pub,"Mar 29, 2016","love Mondy night Ceili dancing, very friendly staff"
The Starry Plough Pub,"Mar 29, 2016",
The Starry Plough Pub,"Mar 29, 2015",Took 1 hour to be served a pizza. Multiple parties ordered and were served before us. Staff was not apologetic due to wait.
The Starry Plough Pub,"Mar 29, 2015",Came early Saturday PM and heard a great political discussion put on by Peace and Freedom Party.
The Starry Plough Pub,"Mar 29, 2015",Came here to see my coworkers country band and was really impressed with everything.  Has a really local mcdocal feel to it and everyone there seems to know each other.  The bands that played were really good and some people even got up to dance.  They also served food and I wished I had come earlier because by the time I got there the kitchen was closed.  My friend had fries with pulled pork and they looked amazing.  Would def come back to see more live music but will make sure I leave enough time to order some food.
The Starry Plough Pub,"Mar 29, 2015",Celtic music jams Sunday nights are the best!
The Starry Plough Pub,"Mar 29, 2014",
The Starry Plough Pub,"Mar 29, 2013",
The Starry Plough Pub,"Mar 29, 2013","The programming is excellent: weekly Irish Ceili Dancing, Slam Poetry, Open Mikes, and performances. Check out their annual Saint Patricks Day celebration."
