,star_rating,review_title,review_content,date_of_rating,date_of_experience,reviewer_name,num_reviews,country,review_link,profile_link
6356ae9a276a7fd30bd92bb4,4,A perfect tool with great reach!,"The platform is a great tool to use when distributing my solo production music, my work sometimes dabbles with samples and verification takes a lot longer, just needs an actual contact to speak to regularly and its the best platform out of them all. Been using them since 2013.",2022-10-24T17:26:18.000Z,"October 24, 2022",Blue Fringe Studios,2,GB,https://www.trustpilot.com/reviews/6356ae9a276a7fd30bd92bb4,https://www.trustpilot.com/users/5c496ff191f23ebc9e9d3657
6355e2ca276a7fd30bd892e0,5,Amazing!,"Best distributor I've used, super easy process for uploading/distributing music, great prices, easy to use interface and any issues such as cover art or file types are clearly pointed out so you can fix it quickly.Very happy I switched to Ditto to distribute my music, way way better than Distrokid or any others.",2022-10-24T02:56:42.000Z,"October 23, 2022",bob7up,6,CA,https://www.trustpilot.com/reviews/6355e2ca276a7fd30bd892e0,https://www.trustpilot.com/users/56e933010000ff000a0f2726
63548dd6276a7fd30bd7e960,5,I love Ditto because it’s easy to…,"I love Ditto because it’s easy to operate and also I really appreciate you guys for this platform ,Ditto I wanna ask one thing though, guys please get my new song play-listed please 🙏🏾 🤣❤️❤️",2022-10-23T02:41:58.000Z,"October 23, 2022",Eric,1,GB,https://www.trustpilot.com/reviews/63548dd6276a7fd30bd7e960,https://www.trustpilot.com/users/63548dc7db9e2b0013d88e65
6353f6ff8056669a30a85500,5,Ditto music is the best distribution…,Ditto music is the best distribution company to me so far. Their music services are great and efficient. I shall encourage any independent artist looking forward to make money from their music to try ditto music,2022-10-22T15:58:23.000Z,"August 24, 2022",Krusher Krupy,1,US,https://www.trustpilot.com/reviews/6353f6ff8056669a30a85500,https://www.trustpilot.com/users/6353f6bd284a1600129edce9
63528530276a7fd30bd691e9,4,nice but there is no audiomack store,,2022-10-21T13:40:33.000Z,"October 21, 2022",Big Romeoiv,1,NG,https://www.trustpilot.com/reviews/63528530276a7fd30bd691e9,https://www.trustpilot.com/users/635284d9a14ed10013a0847b
635197288056669a30a6c1db,5,Ditto is so easy to use,"Ditto is so easy to use, and they take their customer service very seriously. They have always responded to my queries in an appropriate time frame, and are very supportive of independent musicians!",2022-10-20T20:44:56.000Z,"October 13, 2022",Jam Binay,1,PH,https://www.trustpilot.com/reviews/635197288056669a30a6c1db,https://www.trustpilot.com/users/6351971836c45c00137a5672
634fc457377e522e31531101,1,Terrible distribution service,"Terrible distribution service. Every single release has had an issue, wish I never made the switch from Distrokid, def avoid!!!!!",2022-10-19T11:33:12.000Z,"October 19, 2022",Koncept Black,1,GB,https://www.trustpilot.com/reviews/634fc457377e522e31531101,https://www.trustpilot.com/users/634fc44ef92b450013ae403e
634f2352377e522e3152c330,4,I like Ditto,"I like Ditto - but have to knock one star for missing some key features in their self-portal like credits and profile mapping (spotify, apple music, deezer, etc.) though my release did get mapped properly, it's reassuring to be able to pick like you can with repost for example. The social campaign was worth it for my debut single. I had no idea what I was doing in terms of promotion and receiving a custom guide right away helped quite a bit. Then the features were just rewarding, albeit small news outlets, it's still cool to get your music talked about and to have sh** to share. My release was actually rejected at first and it took the support team a very long time to respond. I fortunately gave myself enough padded time so I could figure it out myself (apple loops documentation needs to be uploaded even though it's free w/o credit) anyway, I'd probably hire more support staff. cheers!",2022-10-19T00:06:10.000Z,"October 18, 2022",Jaws,2,US,https://www.trustpilot.com/reviews/634f2352377e522e3152c330,https://www.trustpilot.com/users/627182f2845f140013c547e1
634e7318377e522e31520ec8,5,they are great and fast,,2022-10-18T11:34:16.000Z,"October 17, 2022",CREATOR “GSM CRACKER CREATOR”,1,UG,https://www.trustpilot.com/reviews/634e7318377e522e31520ec8,https://www.trustpilot.com/users/634e72dbfb79390012fcf475
634e3108377e522e3151df0d,5,Best music distribution I ever used,Best music distribution I ever used. Paid in exact way I wanted. Their help through agents is commendable. I really like how the UI looks in royalties tab,2022-10-18T06:52:25.000Z,"October 18, 2022",Carl Jasper Batrina,1,PH,https://www.trustpilot.com/reviews/634e3108377e522e3151df0d,https://www.trustpilot.com/users/634e30fdb469b3001369fa11
634e2edc9b12f67dfee3f9ea,1,I have 4 releases that it's been weeks…,"I have 4 releases that it's been weeks since I've been fixing for re-relese & they have been all being rejected for stupid things, I am honestly leaving Ditto and going back Distrokid because Distrokid don't give me unnecessary problems. You'll wait 5years till you meet Ditto's requirements, I suggest you use some other distributer. Either they fix the problem or I'm leaving Ditto, I don't care if some stores reject my releases, I just want them live in stores!",2022-10-18T06:43:08.000Z,"October 01, 2022",Kgothatso,1,ZA,https://www.trustpilot.com/reviews/634e2edc9b12f67dfee3f9ea,https://www.trustpilot.com/users/634e2ebd4966690012e9fe55
634dea3c377e522e3151d129,5,Process was seamless with scheduled…,Process was seamless with scheduled delivery on time. Requested adjustments after release were handled quickly.,2022-10-18T01:50:21.000Z,"October 17, 2022",Tomato Frog Games LLC,3,US,https://www.trustpilot.com/reviews/634dea3c377e522e3151d129,https://www.trustpilot.com/users/62563c5a613f560013adbf74
634c6d7d9b12f67dfee2e828,4,easy to use,easy to use but can be a but can frustrating to get help,2022-10-16T22:45:49.000Z,"October 16, 2022",Elnathan CB,1,GB,https://www.trustpilot.com/reviews/634c6d7d9b12f67dfee2e828,https://www.trustpilot.com/users/634c6d47cdb5370012cec208
634b741b377e522e31503c51,5,Good experience,"Good experience, best services",2022-10-16T05:01:47.000Z,"November 26, 2021",Youssef Zad,1,MA,https://www.trustpilot.com/reviews/634b741b377e522e31503c51,https://www.trustpilot.com/users/634b73ee87bac30011c6dfc6
634b1d45377e522e315027f6,5,Great support and relationships,I enjoy using this service for my releases. I get immediate email support and clear action. You can make a relationship with the representatives in your local area and they can really work to help you. One thing I ask is that the Smartlink to an upcoming release be made available earlier. Often I'm beginning promotion of a release 6 weeks before it goes live but I don't get the Smartlink until a few days before release. Apoart from that - all good!,2022-10-15T22:51:17.000Z,"October 15, 2022",A Tractor Productions,5,AU,https://www.trustpilot.com/reviews/634b1d45377e522e315027f6,https://www.trustpilot.com/users/5d55efb46a6b17da091f6d46
634b10a7377e522e31502163,4,It's doing great for me,"The interface is easy to navigate, fast distribution to stores and so many options to release music and video. Good pricing. It's taking a long time for the licencing verification to free up my royalties so I get paid, I can wait a little more but I know that the support can help me if I need.",2022-10-15T21:57:28.000Z,"October 15, 2022",Gabriel Souza,1,BR,https://www.trustpilot.com/reviews/634b10a7377e522e31502163,https://www.trustpilot.com/users/634b108e87bac30011c6bfd8
63484211377e522e314e3be3,5,I love ditto I’m my own label and it’s…,I love ditto I’m my own label and it’s quick fast and has all the resources I need to gain traction!!!! Y’all will hear about PAPER SET ENTERTAINMENT THANKS TO DITTO,2022-10-13T18:51:29.000Z,"October 13, 2022",PAPER SET CEO,1,US,https://www.trustpilot.com/reviews/63484211377e522e314e3be3,https://www.trustpilot.com/users/63484208cc80a20012a657b5
63478e879b12f67dfedfa9ec,5,Very helpful for independent aritst.,,2022-10-13T06:05:28.000Z,"October 13, 2022",DJ Tanmay Kalna,1,IN,https://www.trustpilot.com/reviews/63478e879b12f67dfedfa9ec,https://www.trustpilot.com/users/63478e5c6a99630012b28637
63470780377e522e314d4e82,4,Skkaiga's review,I'd give you a 5 star review but 10 days is too long!,2022-10-12T20:29:20.000Z,"October 12, 2022",Kicks byKaiga,1,KE,https://www.trustpilot.com/reviews/63470780377e522e314d4e82,https://www.trustpilot.com/users/63470773a113190013f613ab
634698089b12f67dfedee505,1,Horrible,Horrible. Been trying to re-release my EP for two months with them. I am giving them all the codes same release and they have halted it each time for needing to add the remixers which I did. No support response and love that I received a notice of any issues the week before the release although they had everything for over a month. Spent more money for charts too. Super ridiculous and I can't have a distro delaying a release like that so I'm glad this was a re-release. Moving to Distrokid but really wanted to try Ditto I read all the good reviews and I like the additional features they offer but yeah can't have a re-release or any release delayed like this ever plus the lack of response is disturbing.,2022-10-12T12:33:44.000Z,"September 22, 2022",DJ G-String,1,US,https://www.trustpilot.com/reviews/634698089b12f67dfedee505,https://www.trustpilot.com/users/60c236585111bb0019679f92
6345332a9b12f67dfeddc68f,5,friggin awesome,"friggin awesome, mate.",2022-10-11T11:11:06.000Z,"October 11, 2022",Kareem,1,ZA,https://www.trustpilot.com/reviews/6345332a9b12f67dfeddc68f,https://www.trustpilot.com/users/63453308eefb2100138b83d0
6344e8a4377e522e314b7373,4,Simple to use...,Simple to use once you go through with it.  They were quick to respond allowing my release to be distributed accordingly.,2022-10-11T05:53:08.000Z,"October 10, 2022",Matthew “Poker Anchor” Hamson,1,US,https://www.trustpilot.com/reviews/6344e8a4377e522e314b7373,https://www.trustpilot.com/users/6344e89c07d7b20014c25642
634291c7b67840c2ab2c3727,5,Ditto is good,"Ditto is good, and I really like  that I made the decision of dealing with them,",2022-10-09T11:17:59.000Z,"March 07, 2022",YB Mully,1,GB,https://www.trustpilot.com/reviews/634291c7b67840c2ab2c3727,https://www.trustpilot.com/users/634291bdf08a6b00140c14fa
63427450350baeeabe64ceee,4,I’ve had a really good experience with…,"I’ve had a really good experience with ditto, they’re fast and reliable, and they’ll never let you down, so if you’re look for top distributor then you’ve found it",2022-10-09T09:12:16.000Z,"April 07, 2022",THE CHAMPION SOUND,1,GB,https://www.trustpilot.com/reviews/63427450350baeeabe64ceee,https://www.trustpilot.com/users/634274481704580012bc7c81
63419736b67840c2ab2bcdad,5,Really love this platform being a…,Really love this platform being a member since 2020 and every year I make an income and this is a all in one place 2 to release new music,2022-10-08T17:28:54.000Z,"October 08, 2022",Tariq Gordon,5,GB,https://www.trustpilot.com/reviews/63419736b67840c2ab2bcdad,https://www.trustpilot.com/users/60d6df339f626d0012a366c4
634088a3350baeeabe63ef39,5,Best out there!,"Absolutely epic company, used for over a year and has never let me down!",2022-10-07T22:14:27.000Z,"October 07, 2022",Levi Batkin,5,GB,https://www.trustpilot.com/reviews/634088a3350baeeabe63ef39,https://www.trustpilot.com/users/61f016dceefb120012bdbda2
63408377b67840c2ab2b40a0,5,The Ditto music distributer has helped…AkiidMusiq,"The Ditto music distributer has helped me alot My music is flow all over the world ,its easy working with ditto everything is clear there if your craft has a problem they tell how to fix it and how its done i just love everything about this distributer man!!",2022-10-07T21:52:23.000Z,"October 07, 2022",Andile AKiid Mkhize,1,ZA,https://www.trustpilot.com/reviews/63408377b67840c2ab2b40a0,https://www.trustpilot.com/users/6340836964bd5f0011d0f0bd
63401f1f350baeeabe638328,5,Easy,Ditto has been amazing to work with. Easy to use and understand.,2022-10-07T14:44:15.000Z,"October 07, 2022",Kayode Akingbade,1,US,https://www.trustpilot.com/reviews/63401f1f350baeeabe638328,https://www.trustpilot.com/users/63401f0a3e3a73001294db1b
633fef76b67840c2ab2aa2f5,5,Perfect for DIY artist,"For a DIY artist like me, Ditto is the perfect tool for getting our music shared around the world. Fully in control on what when and where I distribute my songs.",2022-10-07T11:20:55.000Z,"October 10, 2021",Ard,1,NL,https://www.trustpilot.com/reviews/633fef76b67840c2ab2aa2f5,https://www.trustpilot.com/users/633fef4f64bd5f0011d06b31
633fe22b350baeeabe6340cd,5,I really like your work keep it up,,2022-10-07T10:24:12.000Z,"October 07, 2022",HausTop Online Tv,1,NG,https://www.trustpilot.com/reviews/633fe22b350baeeabe6340cd,https://www.trustpilot.com/users/633fe22264bd5f0011d05dca
633fd12db67840c2ab2a8697,5,Ditto is good,"Ditto is good, and I love that I made the decision of dealing with them, I have a but though,and I could say that's the only issues I've had so far, payment issues, like wanting to subscribe or upgrade a plan, it's never possible with my cards,and it'll be great if this could be fixed,I'm from Nigeria, please do it so the system don't reject cards especially when it's about upgrading plans, thanks",2022-10-07T09:11:41.000Z,"August 25, 2022",Chriszter,1,NG,https://www.trustpilot.com/reviews/633fd12db67840c2ab2a8697,https://www.trustpilot.com/users/633fd11964bd5f0011d04fcd
633d20c24a5fff53cad6c426,5,I LOVE DITTO SO MUCH THEY GOT GOOD…,I LOVE DITTO SO MUCH THEY GOT GOOD CUSTOMER SERVICES. I WILL LOVE DITTO TO PROMOTE AND MARKET THIS MUSIC WELL. CAUSE IT'S VERY GOOD WORK. THANKS GOD BLESS YOU ALL. AMEN,2022-10-05T08:14:26.000Z,"October 05, 2022",George Adede,1,MZ,https://www.trustpilot.com/reviews/633d20c24a5fff53cad6c426,https://www.trustpilot.com/users/633d20b5a0c4fe0012f4a12c
633b75963d107cfdfcd21754,5,I really love using Ditto,I really love using Ditto. So far my experience is excellent,2022-10-04T01:51:50.000Z,"October 03, 2022",Courtney,1,GY,https://www.trustpilot.com/reviews/633b75963d107cfdfcd21754,https://www.trustpilot.com/users/633b757ca0c4fe0012f3be0f
633b12ed3d107cfdfcd1cf54,5,Thanks for being,"Thanks for being , very much.",2022-10-03T18:50:53.000Z,"October 03, 2022",Enzo SP,1,CL,https://www.trustpilot.com/reviews/633b12ed3d107cfdfcd1cf54,https://www.trustpilot.com/users/633b12e2a0c4fe0012f38bbf
633a3bac4a5fff53cad4b544,5,Practical,"Practical, all in one great service.",2022-10-03T03:32:28.000Z,"October 03, 2022",Alex Lawton,1,ES,https://www.trustpilot.com/reviews/633a3bac4a5fff53cad4b544,https://www.trustpilot.com/users/633a3b995a9ecb00128d8cb4
633a08754a5fff53cad4aa5a,5,I am using it for the first time and it…,"I am using it for the first time and it great. The functionality is easy and user friendly. If there is a problem it tells you what is wrong and advice how to fix it. And it great that you music get distributed on all the platforms....some of them I have never head of, until I start using you guys.",2022-10-02T23:53:57.000Z,"August 31, 2022",Thoughts Of The Mind,1,GB,https://www.trustpilot.com/reviews/633a08754a5fff53cad4aa5a,https://www.trustpilot.com/users/633a0868fc65900013611980
6339c4963d107cfdfcd0f04f,5,very good stores for all!,,2022-10-02T19:04:23.000Z,"October 02, 2022",Kwesi Akoto,1,GH,https://www.trustpilot.com/reviews/6339c4963d107cfdfcd0f04f,https://www.trustpilot.com/users/6339c450345fab0014c58ce1
633953e14a5fff53cad43041,1,PLEASE DONT trust this company,"They are still selling my album 4 years later after they told me again and again they would take it down. When I asked to have my album take down, they paid me, However for 3 years they still make money on my album, and NOT taken it down. That’s thief work, they are unsafe, and there is NO WAY they are trustworthy. They are SCAMMERS - Should you wish to sale your music PLEASE USE DIFFERENT COMPANYs, they are the worst",2022-10-02T11:03:29.000Z,"October 02, 2022",Lloyd B,3,GB,https://www.trustpilot.com/reviews/633953e14a5fff53cad43041,https://www.trustpilot.com/users/5f1fd3abd1c1826721da7cc2
6338cd833d107cfdfcd07aad,5,New Jamaican artist,"New Jamaican artist, JEVANNI, just hit the music scene in 2022, and he steps out in full force. He brings fresh vibes to a fusion of dancehall, afrobeat, and R&B. His first single, ""Break Up Talkin"", showcases his talent in songwriting. This was followed by the releases of ""Tek Time"", ""Some Gyal"", ""Physical"", and ""Jevanni"". DITTO has been really good to me so far there fast on replying back to me and i love that they gave me a website link to my first song, that what makes me want to work with them even more, I recommend ditto to all",2022-10-02T01:30:11.000Z,"September 30, 2022",Jevanni,1,CA,https://www.trustpilot.com/reviews/6338cd833d107cfdfcd07aad,https://www.trustpilot.com/users/6338cd4bfc65900013608fc4
6336e2d53d107cfdfccf42a8,1,A hard to reach company with little…,"A hard to reach company with little transparency. Also with ""policies"" that they apply when ever they feel like it. I do not recommend this company. CD-Baby, TuneCore etc are more serious, reliable and customer oriented. I suspect that royalties is withheld/reduced. The data they show for streams from Spotify doesn't match the data from Spotify artist dashboard at all (compared to other aggregators I use). The difference between the data that Spotify dashboard reports and the streams Ditto report is up to the several hundreds thousands of streams. I have asked about this but got no answer. And there's no way to get hold of them either - if you don't shout out in social media...then they act and respond. On top of all this, Ditto have several times missed the publishing dates (witch of course sabotages the PR connected to releasedates, events, clips etc)  - even if you give them more than months to upload songs to the streaming services. They also hold back your money for weeks so their ""staff"" can clear the payment. Not recommend!",2022-09-30T14:36:37.000Z,"September 30, 2022",Resse,1,SE,https://www.trustpilot.com/reviews/6336e2d53d107cfdfccf42a8,https://www.trustpilot.com/users/6336e2c88320d10014c72514
6335d7453d107cfdfcce96cf,5,I love ditto music platform,I love ditto music platform It's taking me worldwide 🥰Thanks to you ditto,2022-10-07T21:31:59.000Z,"June 20, 2022",Humble Lover,1,NG,https://www.trustpilot.com/reviews/6335d7453d107cfdfcce96cf,https://www.trustpilot.com/users/6335d733a7575b0012e310d6
633439071c24523f3ca07c1a,5,Awesome experience,,2022-09-28T14:07:35.000Z,"September 28, 2022",kayanja drentburg Entertainmen,1,UG,https://www.trustpilot.com/reviews/633439071c24523f3ca07c1a,https://www.trustpilot.com/users/633438fde14d5b0012df459a
6332820b484ccb2c525e50bb,5,Simple and Effective,Simple and Effective! Ditto is very easy to use and understand and they make you feel like they're number 1 priority! Love Ditto!!!,2022-09-27T06:54:35.000Z,"September 26, 2022",Landry Nay,1,US,https://www.trustpilot.com/reviews/6332820b484ccb2c525e50bb,https://www.trustpilot.com/users/633281f7e6a7f30014614332
633219b45871ff1ef90b21ce,3,The royalties take time to be calculated,,2022-09-26T23:29:24.000Z,"September 26, 2022",Flash Cortez,1,ZA,https://www.trustpilot.com/reviews/633219b45871ff1ef90b21ce,https://www.trustpilot.com/users/633219a4e7e914001240b737
6330cb78c17abd5d3c39617e,4,So Far So Good.,I have been using Ditto for a while now and its slowly showing good results. I'm sure as I continue my journey with Ditto I will have better results and receive more revenue.,2022-09-25T23:43:20.000Z,"July 06, 2022",Blessings Musuku,1,ZM,https://www.trustpilot.com/reviews/6330cb78c17abd5d3c39617e,https://www.trustpilot.com/users/6330cb2447059a0012ec2507
63309353e619801c6a6192ba,5,We love working with Ditto,"We love working with Ditto, has been a very good experience so far. The support team is very very helpful and caring.",2022-09-25T19:43:47.000Z,"September 25, 2022",Jacqueline,1,DE,https://www.trustpilot.com/reviews/63309353e619801c6a6192ba,https://www.trustpilot.com/users/6330934156accb0012f79cc4
632e6de8e619801c6a60718d,4,I was working years with tune core and…,"I was working years with tune core and had one album here in ditto ,  now I will start to release music here cause of Beatport hope it gone be good",2022-09-24T04:39:36.000Z,"September 23, 2022",Karen-Bubble Bagdasarov,1,DE,https://www.trustpilot.com/reviews/632e6de8e619801c6a60718d,https://www.trustpilot.com/users/632e6dcf56accb0012f6a141
632999fa7f7a8621ee6054ea,5,Ditto is a great site you can upload…,Ditto is a great site you can upload high quality uploads to and promote your music. What more do you need. Great work ditto.,2022-09-20T12:46:18.000Z,"September 20, 2022",Manic Musician,1,AU,https://www.trustpilot.com/reviews/632999fa7f7a8621ee6054ea,https://www.trustpilot.com/users/632999eaf291ff0014b64442
6328c9c26a3e1ed2c3d71a49,5,It’s more of an 10/10 than a 5/5…,It’s more of an 10/10 than a 5/5 (Annual Purchase User),2022-09-19T21:57:54.000Z,"September 10, 2022",UpBeatReviews,5,US,https://www.trustpilot.com/reviews/6328c9c26a3e1ed2c3d71a49,https://www.trustpilot.com/users/6328c9b0de70f700133c8ded
632879ab6a3e1ed2c3d6d0db,5,I have started using DITTO music this…,"I have started using DITTO music this year and having no doubts, the service is good and working very well.",2022-09-19T16:16:11.000Z,"September 19, 2022",Mzizi DaDj,1,ZA,https://www.trustpilot.com/reviews/632879ab6a3e1ed2c3d6d0db,https://www.trustpilot.com/users/632879973b45b2001212a191
6327a2d86a3e1ed2c3d65d62,5,it is a cool music distribution...,it is a cool music distribution platform.,2022-09-19T00:59:36.000Z,"September 18, 2022",Ocdivine Joe,1,US,https://www.trustpilot.com/reviews/6327a2d86a3e1ed2c3d65d62,https://www.trustpilot.com/users/6327a2cb0fb67e00138b9776
63244a106a3e1ed2c3d46b17,4,So far my experience with Ditto has…,So far my experience with Ditto has been a very positive one. I have released several videos via their VEVO connection as well as audio tracks on all major platforms. I find their attention to detail with my releases to be most reassuring. I have yet to try their marketing campaign. That 5th star may possibly be a reservation until then.,2022-09-16T12:04:00.000Z,"September 16, 2022",PVibez,1,GB,https://www.trustpilot.com/reviews/63244a106a3e1ed2c3d46b17,https://www.trustpilot.com/users/618cf37ac1279b0012c3cba2
6324218a6a3e1ed2c3d442e3,5,Great website which guides you and gives you caution to release you songs properly,A great website which guides you and gives you caution to release your songs properly.,2022-09-16T09:11:06.000Z,"September 16, 2022",Ramesh Aryal,1,AU,https://www.trustpilot.com/reviews/6324218a6a3e1ed2c3d442e3,https://www.trustpilot.com/users/6324217f15b0d10012555454
632380917f7a8621ee5cd4a2,5,Well worth the tiny fee,"I've released several tunes via Ditto and have found the process, smooth, simple and well worth the tiny fee for the annual subscription. The service is great and, if on the odd occasion, I have had a technical blip, the team have helped me out promptly. Easiest way to get your music available to the world",2022-09-15T21:44:17.000Z,"September 14, 2022",Vincent Ryan,1,GB,https://www.trustpilot.com/reviews/632380917f7a8621ee5cd4a2,https://www.trustpilot.com/users/62c21490d9ae350012d53f67
632259d36a3e1ed2c3d31b3c,5,Great Service,It's been Great and I appreciate the services.,2022-09-15T00:46:44.000Z,"September 13, 2022","ABC,Jr",1,US,https://www.trustpilot.com/reviews/632259d36a3e1ed2c3d31b3c,https://www.trustpilot.com/users/632259cbf2a8b90013fb1db9
632159d17f7a8621ee5aff3c,5,DITTO's service is amazing,"DITTO's service is amazing. Everything is very simple for an independent artist. Your support is also great. However, I wish I had a lot of money to use your advertising services. I'm new to music so it's really hard for me!",2022-09-14T06:34:25.000Z,"September 14, 2022",CHU VAN CONG,2,VN,https://www.trustpilot.com/reviews/632159d17f7a8621ee5aff3c,https://www.trustpilot.com/users/62ab4d044e7a4f0011aad3fd
631e2cfa7f7a8621ee58d5c5,4,Ditto lets me add music to all the…,"Ditto lets me add music to all the platforms I could think of with ease. Although, some features such as using lowercase or special symbols in songs is not permitted, which limits the possibilities for creativity.",2022-09-11T20:46:18.000Z,"September 11, 2022",chldrns,1,MX,https://www.trustpilot.com/reviews/631e2cfa7f7a8621ee58d5c5,https://www.trustpilot.com/users/631e2cef460e3e0013d238bc
631c6f996a3e1ed2c3cf1455,3,More artwork problems,all i see is the artwork always hav a problem i dont know why even if it follow all the rights... . not worth 5 stars,2022-09-10T13:06:01.000Z,"September 10, 2022",Nabil Chroqui,1,MA,https://www.trustpilot.com/reviews/631c6f996a3e1ed2c3cf1455,https://www.trustpilot.com/users/631c6f6c1785c2001476472e
631ae0396a3e1ed2c3ce05b5,5,My Fast Song on Spotify,"Fast, streamlined, easy and affordable! Within three days of uploading to Ditto my song 'The Hour' became my first on Spotify. Thank you!",2022-09-09T08:42:01.000Z,"September 01, 2022",Dustin Aricheta,1,AU,https://www.trustpilot.com/reviews/631ae0396a3e1ed2c3ce05b5,https://www.trustpilot.com/users/5e95918de638ebc23eccf546
631a025d6a3e1ed2c3cd8608,2,Mystery review times,"No visibility of how long you will have to wait for them to review your music. Makes planning releases impossible, forget about trying to submit to Spotify to get them to review for Algorithmic hits. Regretting Ditto.Curious that the first release before paying them was fast.... hmmmm",2022-09-08T16:55:25.000Z,"September 08, 2022",Alexander A,1,AU,https://www.trustpilot.com/reviews/631a025d6a3e1ed2c3cd8608,https://www.trustpilot.com/users/631a015904478800112717bc
6319f4077f7a8621ee5645bc,1,I moved from DK and I regret it,I moved from DK and I am honestly regretting it now. I only wanted to change distributors to distribute on Beatport. When I contacted them prior to me paying for everything they assured me that it wouldn't be an issue moving my music across distributors but it has honestly been a living hell.Don't even think about using this service if you want to include anything on your artwork other than an image. They must just rely on bots to do everything because I have been trying to release one of my EPs for almost over two months now but it keeps getting rejected.The EP along with the whole catalog to date has already been successfully released on all major stores including Apple Music and Spotify. They made me change the artwork that only text relating to the music title artist and record label. They made me take catalog numbers and production credits off even though it was barely legible (micro you couldn't read it) and part of the actual record label sticker. I won't bore you with the back and forth but the customer care person I spoke to was terrible and even back tracked on what was allowed when I quoted their own requirements. It's a joke.I am disgraced by the almost non existent customer service. Takes about two weeks to get a response. They don't resolve your issue and close the ticket again!I have read comments about customers not getting paid royalties and honestly I thought it might be just a few one-off cases but now I am starting to worry about that too.,2022-09-08T15:54:15.000Z,"September 08, 2022",Only Noise,1,AU,https://www.trustpilot.com/reviews/6319f4077f7a8621ee5645bc,https://www.trustpilot.com/users/6319f3fd460e3e0013d00ee3
6318f4f77f7a8621ee55958f,4,It's cool,"I am still a fresh ditto user, but my experience so far has been okay. For the amount that they are charging me for my subscription, the features I can utilize are very lackluster but also good enough. Either way, any online distro is genuinely a cash grab because that is how the music business works. There is always a catch. It just depends on if that catch is favorable to you or not. Genuinely recommend it as a start-up to your career but as soon as you are not benefiting from Ditto, leave.",2022-09-07T21:45:59.000Z,"September 07, 2022",Thabiso Mthethwa,1,ZA,https://www.trustpilot.com/reviews/6318f4f77f7a8621ee55958f,https://www.trustpilot.com/users/6318f4e8ff6de30012e64529
63186cfb6a3e1ed2c3cc214b,5,smooth and excellent services,"So far everything has been smooth, the services are top notch and the support team responds very quickly. Honestly, I'm glad and satisfied with the services here",2022-09-07T12:05:47.000Z,"September 07, 2022",Stepken,1,AU,https://www.trustpilot.com/reviews/63186cfb6a3e1ed2c3cc214b,https://www.trustpilot.com/users/63186cf08563c10012427bce
631863c47f7a8621ee54e7f8,5,It’s been great,,2022-09-07T11:26:28.000Z,"September 07, 2022",No CHEELZ,1,NG,https://www.trustpilot.com/reviews/631863c47f7a8621ee54e7f8,https://www.trustpilot.com/users/631863b3a09d850012fe1bbe
63180f837f7a8621ee54b0a9,5,Thank you very much dito.,,2022-09-07T05:26:59.000Z,"September 07, 2022",Kinneth Padrones,1,PH,https://www.trustpilot.com/reviews/63180f837f7a8621ee54b0a9,https://www.trustpilot.com/users/63180f7a8563c100124245f9
6317e3376a3e1ed2c3cbd61f,5,Great service,"I have been using Ditto Music for a while. the simplicity of the site is absolutely awesome. I love how fast the support team responds to queries. I once had an issue with a pending release which was dealt with swiftly by the support team. Also, the fees are very affordable!",2022-09-07T02:18:00.000Z,"September 07, 2022",Paul Da Prince,1,NA,https://www.trustpilot.com/reviews/6317e3376a3e1ed2c3cbd61f,https://www.trustpilot.com/users/6317e3238563c1001242393a
63166bdd6a3e1ed2c3cab545,5,I HAVE BEEN USING DITTO FOR ALMOST A…,"I HAVE BEEN USING DITTO FOR ALMOST A YEAR NOW AND I FIND IT VERY EASY TO NAVIGATE AROUND,THEY GAVE GREAT TIPS TO HELP NEW UPCOMING ARTIST, ITS JUST A ONE STOP SHOP BASICALLY FOR RELEASES,MP3,VIDEOS,PUBLISHING ETC.",2022-09-05T23:36:29.000Z,"September 05, 2022",Swirl Media,2,GB,https://www.trustpilot.com/reviews/63166bdd6a3e1ed2c3cab545,https://www.trustpilot.com/users/63166bd30b8149001258472f
63161fc36a3e1ed2c3ca6c9c,1,Worst distribution company ever,Worst distribution company ever. Please stay away. Cos next year I am gonna leave them for good. Every single time I have problem with my release. Like it ridiculous,2022-09-05T18:11:47.000Z,"September 05, 2022",Don Cap,2,GB,https://www.trustpilot.com/reviews/63161fc36a3e1ed2c3ca6c9c,https://www.trustpilot.com/users/5fc55fdf40fd97001973bdac
6315f09d6a3e1ed2c3ca33ab,5,verry easy to use+ good payout!,,2022-09-05T14:50:37.000Z,"September 05, 2022",Jimmy Donders,1,NL,https://www.trustpilot.com/reviews/6315f09d6a3e1ed2c3ca33ab,https://www.trustpilot.com/users/6315f0920b8149001257e928
631348f27f7a8621ee517671,5,Love it!!,"I just love how ditto works and all. I totally, Love it!!",2022-09-03T14:30:42.000Z,"September 03, 2022",Abinash Acharya,1,NP,https://www.trustpilot.com/reviews/631348f27f7a8621ee517671,https://www.trustpilot.com/users/631348bdb2a0a300148ab0bc
