place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4ef110dc479c94532bec24569d0a2378,5,,4 years ago,2020-03-29 13:02:56.535576,,,,0,7,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ba24883901cd50165c2a0c0a27d44f40,5,Sexy lineup always,4 years ago,2020-03-29 13:02:56.537624,,,,0,2,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2b03cde6266514881458aae6959b927c,5,,4 years ago,2020-03-29 13:02:56.539888,,,,0,14,29,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,48cd1d087c6c56df4f6d8254bae9c580,5,Really cool bar / performance space!,4 years ago,2020-03-29 13:02:57.076391,,,,0,52,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c507d8d088f99aa8a490756b1dd2c0fd,5,Live music! Alcoholic beverages! Tasty food!  Friendly staff! Cool patrons!,4 years ago,2020-03-29 13:02:57.080047,,,,0,192,133,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,46da0586a6a823ae68606a297dcb3d89,5,Great local spot for music,4 years ago,2020-03-29 13:02:57.083296,,,,0,25,70,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,da3aec953eea4ca46e711ddac5331460,5,,4 years ago,2020-03-29 13:02:57.086076,,,,0,19,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,05abd39e5d34217668a4cd7b34f0570f,5,,4 years ago,2020-03-29 13:02:57.088396,,,,0,12,12,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,763a97e23c017dfd19fd0d961ee4578c,5,Always stellar lineups of up and coming musicians.   I have been impressed every one of the numerous times I have attended shows. Their beer selection is also pretty solid and not too pricy. Easily one of the best music venues in NorCal!,4 years ago,2020-03-29 13:02:57.091330,,,,0,28,58,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,aa52247b23b8250604e00ec7f4e194ab,5,,4 years ago,2020-03-29 13:02:57.094191,,,,0,43,15,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d8c71bf256bee65f41d84f0c981297bc,5,,4 years ago,2020-03-29 13:02:57.096378,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2f196cb583343cdbd6e9776c22ae454d,5,,4 years ago,2020-03-29 13:02:57.098380,,,,0,1,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3ce81b92348dc06fb77c7807e47f0629,3,,4 years ago,2020-03-29 13:02:57.100450,,,,0,147,15,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5e92d09524d419e71d687831b6db62f3,5,,4 years ago,2020-03-29 13:02:57.805115,,,,0,9,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,693d65de97b1987c5bbaf7c1e531b55a,5,great small venue.,4 years ago,2020-03-29 13:02:57.806273,,,,0,46,37,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7c6c7682e7764610bca85496f3ba8f48,4,"Great staff, friendly and welcoming",4 years ago,2020-03-29 13:02:57.807573,,,,0,74,601,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,abf2280447674e4f2817d8aad92c2a95,5,AAAAAAA,4 years ago,2020-03-29 13:02:57.808863,,,,0,10,17,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1084321ba54cdbe354d07233f494eef3,5,Excellent venue to see live music!,4 years ago,2020-03-29 13:02:57.810104,,,,0,65,14,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7695b3f7ddcbb4776afa5d7f9bcbaebf,5,,4 years ago,2020-03-29 13:02:57.811338,,,,0,3,1258,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,43844ed76ad7a23e31f5a9047f97734c,5,,4 years ago,2020-03-29 13:02:57.812393,,,,0,87,1174,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f4fd5668e25eb7b03d5eb77482c9a2c3,4,Nice place to listen to music,4 years ago,2020-03-29 13:02:57.813447,,,,0,84,675,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3800fcbf66a347cb31061747d48e95d6,5,"This place always has great bands and GREAT sound! Tasty food too, although a bit pricey for what you get.",4 years ago,2020-03-29 13:02:57.814637,,,,0,20,75,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8dc70ccdc2620d6360b8022a9526d6d9,5,"It was great, the venue, the Pine and Battery, Brad Brooks and Heather Combs, they were great, I love it",4 years ago,2020-03-29 13:02:57.815745,,,,0,24,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,94374b9e4e965565889f447e9e5d4963,5,,4 years ago,2020-03-29 13:02:58.358989,,,,0,11,757,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c10bb7dd7961c02145d7c065752e4519,4,,4 years ago,2020-03-29 13:02:58.363305,,,,0,22,80,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,61da42435532a9d77a74812d154622fb,4,,4 years ago,2020-03-29 13:02:58.366357,,,,0,37,11,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,873c9c28d9161b59dde84d41b8859596,5,,4 years ago,2020-03-29 13:02:58.369417,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,59123be370b39ec03bdb33950850b04a,5,Love the Connecticut yankee,4 years ago,2020-03-29 13:02:58.372016,,,,0,185,88,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b84ae4935d1dff74d94bb9487ed0c4a3,4,,4 years ago,2020-03-29 13:02:58.375077,,,,0,61,491,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1b4a5efea910ecf657880046028370b2,4,Small personal venue not a bad spot in the house.. Outdoor smoking area thats 420 friendly.. Friendly staff,4 years ago,2020-03-29 13:02:58.377681,,,,0,115,74,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b01a8639e799bf0738dd0c7a0a8272b0,4,Really great atmosphere nice crowd staff wad great.,4 years ago,2020-03-29 13:02:58.380451,,,,0,71,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dc4d50b34902c4dac53346ab218a30d8,4,Historic venue with a homey feel known for showcasing acts from the local area and abroad. The real deal.,4 years ago,2020-03-29 13:02:58.383133,,,,0,24,40,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,acf21d2a3e315da76a6eb3066352ce46,4,,4 years ago,2020-03-29 13:02:58.385540,,,,0,46,129,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f0597c1de6d451164c12229825340e25,5,Great place to see live music. Nice full bar. Good atmosphere. Highly recommend for those who have never been.,4 years ago,2020-03-29 13:02:58.926279,,,,0,38,480,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bbecc7a12e4a8def6f430a3d7f9d243d,5,,4 years ago,2020-03-29 13:02:58.930742,,,,0,14,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bc744bc18aab0c4debe3682d7e59bdbf,5,Fav venue Ive played so far!!,4 years ago,2020-03-29 13:02:58.933761,,,,0,13,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4b72fff33330f0613f17d45a23aa88c8,5,,4 years ago,2020-03-29 13:02:58.937105,,,,0,90,224,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7e73f1e0fc10df432a10b0dfa8b53692,5,,4 years ago,2020-03-29 13:02:58.939663,,,,0,132,747,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b3d670651232cd95d80e929a16d708cb,4,Small venue but good for dancing and enjoying the bands. Saw Bad Rabbits. Well worth it.,4 years ago,2020-03-29 13:02:58.942143,,,,0,92,26,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e915e68fbbf5af34b790e5d2e0316e99,5,Groovy bank,4 years ago,2020-03-29 13:02:58.944935,,,,0,66,1,True,Groovy breh,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3be0d75f1ebdf34e4816645224376622,5,,4 years ago,2020-03-29 13:02:58.948092,,,,0,69,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,29ca3bfc4aff3f1c4532bcca8f8cdc79,5,,4 years ago,2020-03-29 13:02:58.950315,,,,0,10,146,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,96b0e3e3cf121c6c61b32ad634dd32b3,5,,4 years ago,2020-03-29 13:02:58.952441,,,,0,44,152,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3d57c803b714d55d1f11d436200a085f,5,Favorite venue in the bay area. Has stories on its walls.,4 years ago,2020-03-29 13:02:59.482597,,,,0,21,3,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e023eaa7fe731377dd6fc582aef9d20e,5,,4 years ago,2020-03-29 13:02:59.486447,,,,0,15,273,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c0a49333cfd9cda4a023b0955a08c9bc,5,,4 years ago,2020-03-29 13:02:59.489525,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,30cb6553773a775d1574d9a851b5a3b6,5,A rocking venue with some amazing sound tech!,4 years ago,2020-03-29 13:02:59.492395,,,,0,80,16,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f0209f9cd3ac852a8a6af20fdb5271b8,5,"The venue is great for bands and the food is SO GOOD! The vegan options are what I dream of every night, I d go there just for the food alone. Last time I got tacos and a hotdog because wow did I need to try it, just go and see for yourself.",4 years ago,2020-03-29 13:02:59.495182,,,,0,26,31,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8421449e37aa80a96ae465b5d659d34c,5,,4 years ago,2020-03-29 13:02:59.498065,,,,0,65,15,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,28bbd09d514f73048e301638027c3299,4,,4 years ago,2020-03-29 13:02:59.500534,,,,0,3,31,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f7b0cc6eb2fe2159c6bdea72aca4b4ed,5,,4 years ago,2020-03-29 13:02:59.502678,,,,0,3,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ba46ea231dedde8048720910db3c7aa2,5,"Spacious venue with a raised stage so everyone can see the band. Cash only bar, but the drinks are good. Funny stickers and decorations decorate the walls with good ambient lighting.",4 years ago,2020-03-29 13:02:59.504670,,,,0,99,615,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9c4b5d4bb094bb9964f4efb2570e58c8,4,,4 years ago,2020-03-29 13:02:59.507068,,,,0,15,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,77ba842a0cacb7445e5dac68a3a125cb,5,Great place with great music,4 years ago,2020-03-29 13:03:00.002640,,,,0,15,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7386b7eca5cb6ddbd35e221f93bd13a2,5,,4 years ago,2020-03-29 13:03:00.005341,,,,0,38,39,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,56bf506b3dc1594f3a0ecfcae9f5662c,5,,4 years ago,2020-03-29 13:03:00.007997,,,,0,8,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,164abc2b6cf25e74746aaf960604b2db,5,,4 years ago,2020-03-29 13:03:00.010178,,,,0,19,6,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,45682fe3b48cc765973513e464fbc84d,5,"Small but awesome venue, I love it!",4 years ago,2020-03-29 13:03:00.012185,,,,0,21,9,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8cfecadbcb80a7e3ebc13070dd88cb53,5,,4 years ago,2020-03-29 13:03:00.014289,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,aa1b667d4ad0596c3ad18492394e0c15,5,,4 years ago,2020-03-29 13:03:00.015984,,,,0,109,159,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d4953ea0c9c3954f0bdfe237308c5ab5,5,"This place has great acoustics, crowds and food! What more could you ask for from a venue that caters to a hungry concert goer?",4 years ago,2020-03-29 13:03:00.017842,,,,0,55,7,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,29ebad4ed06f54f0e364169826d0df8f,5,,4 years ago,2020-03-29 13:03:00.020723,,,,0,14,5,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b13143d4eb96a38e05b1156bd758f1b8,5,Great venue for live bands. Sound system and sound engineer are excellent.,4 years ago,2020-03-29 13:03:00.023094,,,,0,18,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e55d4015c44fb0d7662671096103692e,5,,4 years ago,2020-03-29 13:03:00.540314,,,,0,61,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,81ab6b86ac40b10c2835f7424647361a,5,Awesome venue. Strong pours.,4 years ago,2020-03-29 13:03:00.543593,,,,0,32,8,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3949eeda0bb66485245869bb006a61f6,5,,4 years ago,2020-03-29 13:03:00.546798,,,,0,26,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3080aed239d4c6c3b9c18f56232cd58b,5,,4 years ago,2020-03-29 13:03:00.549271,,,,0,5,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a4d744d9f61ead50dc161599518a8fe8,4,Good music,4 years ago,2020-03-29 13:03:00.551749,,,,0,134,134,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c4c41d6f1315e326f0fd2aa96e179f37,5,,4 years ago,2020-03-29 13:03:00.554652,,,,0,6,4,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7165b79651f51afb14dba040032d23e1,5,,4 years ago,2020-03-29 13:03:00.557022,,,,0,1,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4826b05eab0b7dc504063722bda0c6e0,4,,4 years ago,2020-03-29 13:03:00.559133,,,,0,11,10,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ee9ec26e20cd7a8ae5c8ac710eb8577e,5,"The staff here are great and the live sound is the best in the city. If you re in a band you ll never sound as good as you do here, if you re a fan of live music you ll be able to see and hear everyone perfectly. BotH Is hands down the best venue in SF.",4 years ago,2020-03-29 13:03:00.561165,,,,0,7,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bd0b3d05dbc3f9fcc2ffc334bfaf35cc,5,Such an awesome venue with a very friendly staff and great sound!,4 years ago,2020-03-29 13:03:00.563547,,,,0,35,38,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a00422a810dba0b65da0b07d3520a9c1,5,Its a hole. Small venue with great accoustics. My favorite place.,4 years ago,2020-03-29 13:03:01.230990,,,,0,199,41,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dd5733ca9d0d94955081afcffdd78299,5,,4 years ago,2020-03-29 13:03:01.234967,,,,0,9,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f697e5db705a069de39d01afc15859f4,5,"This is one of my favorite music halls in the city. It s decor makes zero sense and all of the sense all at once, giving off this neon purple and red but vintage vibe. The bands they get to play are really cool and funky and I ve always had a great time there. Great spot for dates and fun concerts!",4 years ago,2020-03-29 13:03:01.237780,,,,0,70,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,55156935ab809643f87ef434a5c6a27b,5,,4 years ago,2020-03-29 13:03:01.241237,,,,0,2,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9f93fcc0cc1a5795d73308d1aa8cb81a,5,,4 years ago,2020-03-29 13:03:01.243566,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1a29869b535187fcfde0147165079def,5,"Great place to engage local artist and see some up and coming bands. Cash only, atm inside.",4 years ago,2020-03-29 13:03:01.245894,,,,1,198,138,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bf6209e88c7a319f11ccd0262888cb82,5,,4 years ago,2020-03-29 13:03:01.248727,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f92223e7c5a7bb381da8579855f6840d,5,"Great venue, live music nearly every night of the week",4 years ago,2020-03-29 13:03:01.250753,,,,0,15,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,da6e6a78c6c19354f4907aac6b6a764b,5,Best venue in SF.,4 years ago,2020-03-29 13:03:01.253152,,,,0,52,600,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ef3a1f0aec2ab2ff2082cc5a8968efe2,2,,4 years ago,2020-03-29 13:03:01.255576,,,,0,19,534,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d254066446f7ad8f59abe907f969bf3e,5,,4 years ago,2020-03-29 13:03:01.773290,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,678bf72a253fbe38baf33d247cf3a351,5,,4 years ago,2020-03-29 13:03:01.776152,,,,0,6,16,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dc9c83ec0e3c0d650da00f8fef946ccf,5,,4 years ago,2020-03-29 13:03:01.779146,,,,0,57,19,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4936125f99b3d2587432c97dccc02630,5,,4 years ago,2020-03-29 13:03:01.781535,,,,0,3,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2c5fff725f814afe9e7a7ec62e90ec94,5,,4 years ago,2020-03-29 13:03:01.783866,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,242bbd1dba6b7d3e27dfa6fd48e87e34,5,"Small venue, great staff, lovely drinks",4 years ago,2020-03-29 13:03:01.786121,,,,0,190,331,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d981e7fc28d8186bc8eacd942024f2b4,5,Great Venue! Stage is visible from entire room. Staff is Friendly and helpful. Reasonable drink prices. Bags can be checked in for free. We felt welcome and safe at this Establishment. Bottom the Hill we will see you again! Thank you for a GREAT SHOW,4 years ago,2020-03-29 13:03:01.788971,,,,1,27,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,599e2da297e3ab235a8b5cee68d093ea,5,,4 years ago,2020-03-29 13:03:01.791421,,,,0,3,3,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3f7697a9336e8b1d9a02925ea9f1b780,3,,4 years ago,2020-03-29 13:03:01.793473,,,,0,81,28,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8b6ff24105f11093b0e2552716554030,5,Classic SF VENUE...great fun,4 years ago,2020-03-29 13:03:01.795509,,,,0,84,45,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0c75365e7223a01a116817ae64e4a66c,5,,4 years ago,2020-03-29 13:03:02.653797,,,,0,22,22,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b2a8370681d236fb74b11efa572d36bc,5,"Cool old school SF punk rock club, not many of them left sad to say, get out and support them while you can! Theres still unmetered parking to be found and the staff are very cool (of course ;) but also pretty friendly :)",4 years ago,2020-03-29 13:03:02.657038,,,,1,41,52,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,eb1c75076193d7198016ea49ec857c3e,5,,4 years ago,2020-03-29 13:03:02.660176,,,,0,12,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e4fc276b9f9ddf89b4bb1fb81236042d,5,BEST venue in SF,4 years ago,2020-03-29 13:03:02.662704,,,,0,132,38,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9daeb5b588d238219387eaa0bf6b27f8,5,,4 years ago,2020-03-29 13:03:02.665598,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9de95a7d3396f0397aa056ad968b5900,5,Killer venue,4 years ago,2020-03-29 13:03:02.667899,,,,0,25,5,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,58ecbe6ce8463223059edf9e8947cd4a,4,,4 years ago,2020-03-29 13:03:02.670721,,,,0,99,24,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b185ba4e5e2c4b3eaf0ff51eea4f0ebb,5,,4 years ago,2020-03-29 13:03:02.672855,,,,0,54,46,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5a5624ceb812a232bf998c92149b416e,1,,4 years ago,2020-03-29 13:03:02.674997,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,fdd2311be8ca8f49f8f429470cfc6802,5,,4 years ago,2020-03-29 13:03:02.676965,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2c36ea2f44334e25d26607cf5eda099b,5,All time favorite venue.,4 years ago,2020-03-29 13:03:03.216271,,,,0,25,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1b576ececfc2027bbb100f6e7bdc69ce,5,"Great atmosphere, great sound.  Love that they allow ins and outside.",4 years ago,2020-03-29 13:03:03.219742,,,,0,115,9,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,100acf3992a023132d6c2cea3c74dc4b,5,"Great staff, everyones there for a good time. Scrumptious lil kitchen for all your drunken desires. Perfect lil patio for rounding out your drinks with some ciggies. What more could you ask for eh?",4 years ago,2020-03-29 13:03:03.223136,,,,1,26,25,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,924babf0b153673ee0fb4cb1441a503d,5,,4 years ago,2020-03-29 13:03:03.225941,,,,0,20,16,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b19aa70135fc3d76b0b65a616ee5611a,5,"An intimate music venue, youre only 50 feet from the action wherever you are. The bands, staff and audience are lovely with warm vibes permeating the atmosphere.",4 years ago,2020-03-29 13:03:03.228459,,,,0,134,428,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2574a6b9adb71e1646f52deb175a6c29,4,"Great atmosphere, but it has that bar smell slightly of beer, slightly of piss.",4 years ago,2020-03-29 13:03:03.231268,,,,0,8,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0080f30fbe3763a117a134aae429bf61,5,Saw band,4 years ago,2020-03-29 13:03:03.233633,,,,0,7,,False,Sawband,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0a1560d90eedfe9df416356dedfcd3c9,5,,4 years ago,2020-03-29 13:03:03.236265,,,,0,11,14,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a7a2d9ed432bbc789151714319b1e50d,5,,4 years ago,2020-03-29 13:03:03.238388,,,,0,40,8,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,69bc389977572606f8c188545d76afe4,5,,4 years ago,2020-03-29 13:03:03.240278,,,,0,65,323,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f6904e83ea23a9b9b7c2b8961efcfb02,4,Friendly staff and fun venue,4 years ago,2020-03-29 13:03:03.790250,,,,0,163,1697,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bb0c83f5b46fc0e3432d4d5534333974,4,Shonen Knife!  Booking practices are highly rated!,4 years ago,2020-03-29 13:03:03.793877,,,,0,118,21,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,476c86d9b643ba4bdf662cf70542fbe3,5,"A spontaneous and last minute night out that surprised me as an Aggrolites show! Sounded awesome and even though the place was packed, the bartenders were on their game. We didnt wait more than 45 seconds(max), to complete a drink order.",4 years ago,2020-03-29 13:03:03.796594,,,,0,49,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,053caf15b6154a065f065dd76a5d75d7,5,,4 years ago,2020-03-29 13:03:03.799417,,,,0,47,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4e9a25ed7c44106247067d921d7c910e,5,"The bar staff was super attentive, the front door was incredibly friendly, and the music was an absolute blast! The back patio had some great conversation and Im going back as much as I can.",4 years ago,2020-03-29 13:03:03.801832,,,,0,15,3,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,30fbb8677c70a5d31893601896c842a7,5,,4 years ago,2020-03-29 13:03:03.804571,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,292ea86c9b6b4839a2881ab263bddc90,5,It was so awesome seeing Hank Von Hell!!!,4 years ago,2020-03-29 13:03:03.806727,,,,0,423,1779,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,848501b5c4b404cc2bb2aa8d03d696f3,4,,4 years ago,2020-03-29 13:03:03.809159,,,,0,17,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0bd2438829ac6d529b3a4e76506d945f,4,,4 years ago,2020-03-29 13:03:03.811144,,,,0,9,7,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bdf90f72ceaa2a534b4b496a8cb76862,5,Great little venue in an out of the way spot. Small enough that the shows cant help but be intimate. Easy parking.,4 years ago,2020-03-29 13:03:03.813384,,,,0,37,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2a8f59e134168c40ffa008ddf45d859e,5,Cool club to see young and upcoming talent. Drinks are reasonable. Always a fun time.,4 years ago,2020-03-29 13:03:04.380491,,,,0,98,154,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,410f0b2f693eaf5a62ce6df8a9501ced,4,,4 years ago,2020-03-29 13:03:04.384177,,,,0,8,4,True,,
